lowest_trade_price_next4,time_to_lowest_trade_sec
0.500995136210958,5.0
0.02,223.0
0.11,83.0
0.4821703853955375,3.0
0.2409950445970267,31.0
0.5509990021456554,19.0
0.52,5.0
0.6303030622315695,33.0
0.39,17.0
0.32,65.0
0.17,213.0
0.7,7.0
0.450995352986059,3.0
0.12,123.0
0.4,41.0
0.67,13.0
0.65,27.0
0.3609951736080043,1.0
0.25,73.0
0.13,3.0
0.4656511156186612,79.0
0.4,11.0
0.08,87.0
0.2124378291549117,213.0
0.37,157.0
0.12,219.0
0.74,73.0
0.81,1.0
0.58,83.0
0.71,19.0
0.6509950603980241,3.0
0.53,1.0
0.33,97.0
0.62,19.0
0.45,17.0
0.66,3.0
0.4,13.0
0.67,75.0
0.4408926309199081,15.0
0.01,191.0
0.39,25.0
0.1,193.0
0.1309968786159286,85.0
0.3703508178991483,27.0
0.7110001303925404,5.0
0.200999800999801,83.0
0.36,21.0
0.52,5.0
0.58,45.0
0.3,9.0
0.7,7.0
0.3676825842260377,3.0
0.1109998041594986,137.0
0.43,109.0
0.3909998110937205,1.0
0.85,13.0
0.32,3.0
0.23,37.0
0.3309998923027216,35.0
0.7809998577921154,1.0
0.3,145.0
0.115288293456751,237.0
0.71,9.0
0.1602650316455696,107.0
0.31,181.0
0.24,211.0
0.4009995927500765,47.0
0.57,5.0
0.21,103.0
0.09,171.0
0.23,89.0
0.3809956199123983,69.0
0.45,73.0
0.34,87.0
0.05,181.0
0.61,203.0
0.2409950252268119,99.0
0.58,185.0
0.34,1.0
0.4,1.0
0.2603571549347634,133.0
0.37,193.0
0.14,95.0
0.1541666666666666,151.0
0.4009950405970243,81.0
0.41,123.0
0.35,11.0
0.66,125.0
0.14,101.0
0.32,213.0
0.45,135.0
0.35,171.0
0.4109950513015585,1.0
0.4801627445788917,3.0
0.4009995840367896,1.0
0.4800213534557102,1.0
0.49,101.0
0.16,171.0
0.1402220816493879,175.0
0.24,209.0
0.45,33.0
0.26,79.0
0.41,53.0
0.16,201.0
0.39,47.0
0.64,5.0
0.76,13.0
0.63,1.0
0.23,159.0
0.58,21.0
0.44,3.0
0.48,153.0
0.5,17.0
0.4751897435897436,147.0
0.2801676730794253,45.0
0.51,5.0
0.34,219.0
0.0209998004590876,159.0
0.18,67.0
0.3509995661248334,141.0
0.52,9.0
0.620995432876621,1.0
0.03,239.0
0.5609950840141918,31.0
0.59,15.0
0.6709950446703078,9.0
0.14,143.0
0.23,33.0
0.6509950503316835,7.0
0.4809950580259668,19.0
0.1897309607654486,231.0
0.16,231.0
0.5109998043999218,67.0
0.31,47.0
0.56,53.0
0.77,7.0
0.2,53.0
0.15,239.0
0.05,237.0
0.5,57.0
0.19,103.0
0.2109986339819888,37.0
0.68,13.0
0.2193110552182563,135.0
0.57,41.0
0.66,39.0
0.2507254901960784,101.0
0.3002523750210312,17.0
0.54,37.0
0.780999839866334,1.0
0.1709950456939969,101.0
0.4009998405999043,11.0
0.2809998110188454,25.0
0.470999934777756,183.0
0.21,197.0
0.29,91.0
0.2907647963105303,193.0
0.3809997384609636,39.0
0.5,5.0
0.523395291760581,55.0
0.3109950257122447,93.0
0.2709950258726525,231.0
0.7,5.0
0.5509999125927801,1.0
0.17,105.0
0.4300601301237607,17.0
0.39,49.0
0.5509910074173171,13.0
0.1398271831960499,227.0
0.16,25.0
0.7109950639628211,59.0
0.760898644761379,15.0
0.39,5.0
0.36,13.0
0.2609995884612544,95.0
0.1,193.0
0.1070772717205858,227.0
0.4581254901960784,101.0
0.29,3.0
0.49,191.0
0.7377102201244176,5.0
0.02,185.0
0.8502032249625371,3.0
0.42,105.0
0.31,137.0
0.630997892993679,5.0
0.5009996007996806,9.0
0.35,15.0
0.27,195.0
0.39,29.0
0.49,99.0
0.590999848666364,5.0
0.36,35.0
0.31,213.0
0.41,219.0
0.6110148019735965,13.0
0.5209998219330193,51.0
0.650997561191324,11.0
0.6509956406998553,3.0
0.2509995836963781,27.0
0.2906788823529412,53.0
0.1,239.0
0.6506852161785216,51.0
0.44,173.0
0.43,17.0
0.03,103.0
0.5209950950215462,73.0
0.01,225.0
0.46,219.0
0.15,187.0
0.2509910532664662,13.0
0.230995030995031,103.0
0.22,15.0
0.4809983653491822,99.0
0.76,13.0
0.08,239.0
0.6409996948489147,15.0
0.2105392517735533,73.0
0.69,11.0
0.6609999916666545,5.0
0.6338971962616823,201.0
0.1709995309073851,165.0
0.62,193.0
0.52,213.0
0.2609995955384969,5.0
0.1909968111717193,149.0
0.02,171.0
0.680998143875657,7.0
0.5,5.0
0.5303063744060278,39.0
0.3809975062454983,65.0
0.1409985092142182,207.0
0.01,189.0
0.590997848662364,31.0
0.29,189.0
0.33,71.0
0.44,81.0
0.68,205.0
0.45,13.0
0.3209950493930691,5.0
0.4009909966237339,1.0
0.53,167.0
0.2309998090860462,167.0
0.58,11.0
0.3231757359500446,169.0
0.67,171.0
0.46,77.0
0.72,1.0
0.3,143.0
0.33,7.0
0.580491600411773,61.0
0.73,1.0
0.13,35.0
0.67,1.0
0.05,235.0
0.21,65.0
0.34,205.0
0.2084391504663445,191.0
0.5009951645005306,173.0
0.7109996286267987,11.0
0.8009600240768019,11.0
0.23,135.0
0.41,77.0
0.6709925732825314,3.0
0.4406377756322275,5.0
0.7409950963980385,13.0
0.43,3.0
0.5504487102012704,7.0
0.1979019607843137,207.0
0.7109950637080774,67.0
0.27,5.0
0.6702564102564103,181.0
0.42,101.0
0.5709996567997254,23.0
0.340995094552027,75.0
0.58,57.0
0.5209998001661893,145.0
0.5,201.0
0.3251255262423164,213.0
0.03,139.0
0.4217296037296037,19.0
0.19,237.0
0.38,217.0
0.3209998005262108,9.0
0.4,47.0
0.580368530020704,177.0
0.6,5.0
0.4708765075197261,7.0
0.62,1.0
0.3636394017964103,3.0
0.73,3.0
0.46,199.0
0.59,15.0
0.4709997767998214,195.0
0.4,17.0
0.39,99.0
0.06,141.0
0.6,109.0
0.3031436458383864,195.0
0.6103433051716526,3.0
0.4603029841211936,15.0
0.76,5.0
0.26,153.0
0.2509999265859474,45.0
0.68,3.0
0.26,227.0
0.8158522829739318,79.0
0.1910005941560924,177.0
0.0809998017574676,125.0
0.26,59.0
0.36,5.0
0.6901493123772102,209.0
0.36,29.0
0.0999308610290679,23.0
0.7419121670843181,21.0
0.05,221.0
0.48,7.0
0.56,87.0
0.17,47.0
0.4309998271392375,25.0
0.46,5.0
0.2509998001142628,13.0
0.01,185.0
0.08,83.0
0.14,169.0
0.31,143.0
0.34,143.0
0.4,25.0
0.1797519230769231,157.0
0.36,23.0
0.292596891560304,79.0
0.67,1.0
0.43,39.0
0.26,93.0
0.68,139.0
0.06,219.0
0.3302546001041346,161.0
0.45,79.0
0.25,111.0
0.4932227730441564,1.0
0.6009998138412818,59.0
0.530996462389712,1.0
0.3154846464646464,239.0
0.5410001012348179,1.0
0.5679643717547499,7.0
0.401,3.0
0.44,5.0
0.12,69.0
0.55,1.0
0.5709876351638863,3.0
0.39,65.0
0.27,65.0
0.6009999443502353,73.0
0.43,123.0
0.59,7.0
0.2491849619717855,83.0
0.240996428268397,235.0
0.44,57.0
0.337005944934126,25.0
0.18,29.0
0.3809998112962613,139.0
0.32,115.0
0.32783663752078,41.0
0.42,1.0
0.26,45.0
0.840999902153786,3.0
0.14,237.0
0.2309998370207911,153.0
0.61,3.0
0.5609997284044299,3.0
0.43,9.0
0.5209920013651395,3.0
0.4567048780487804,77.0
0.44,133.0
0.0809998021152796,149.0
0.0609998009984743,79.0
0.58,3.0
0.25,37.0
0.6509996059395149,31.0
0.6410031334029646,13.0
0.4109998010134463,161.0
0.29,31.0
0.4909999927999942,97.0
0.0509996009608989,217.0
0.4,131.0
0.3109994500897337,1.0
0.7310002474368491,3.0
0.45,75.0
0.41,41.0
0.3809930716320248,19.0
0.72,3.0
0.4,65.0
0.49,13.0
0.5309849751778545,1.0
0.4609998833540227,1.0
0.5109899910356718,89.0
0.8,11.0
0.11,191.0
0.5301075100358367,17.0
0.490147906960202,47.0
0.6,121.0
0.7309998041432718,7.0
0.2109982727516776,69.0
0.42,157.0
0.1519246251536255,189.0
0.0409987678811313,191.0
0.11,203.0
0.36,53.0
0.3,79.0
0.32,3.0
0.35,211.0
0.54,159.0
0.08,159.0
0.4208903564736864,75.0
0.0935,225.0
0.0809998839282259,187.0
0.03,233.0
0.7309996654349221,3.0
0.5760380344761991,9.0
0.1409998373490816,207.0
0.2109983732271987,63.0
0.39,29.0
0.0709998407625086,131.0
0.1,225.0
0.31,23.0
0.34,235.0
0.3,17.0
0.5509998583628886,17.0
0.3809998124522554,33.0
0.21,147.0
0.6909999170256326,7.0
0.71,47.0
0.81,7.0
0.62,1.0
0.7709998517798393,3.0
0.34,7.0
0.782211817888279,5.0
0.520998949687942,33.0
0.44,11.0
0.48,127.0
0.06,213.0
0.4909996667755593,43.0
0.7706127478765536,1.0
0.6209976006595707,91.0
0.3209996643743707,123.0
0.05,101.0
0.2209975093965131,27.0
0.3909996059726454,3.0
0.1206781666666666,181.0
0.6526434782608695,3.0
0.7980466643953462,75.0
0.15,237.0
0.2,171.0
0.29,91.0
0.5909998135759353,1.0
0.24,111.0
0.3404003874527131,21.0
0.1668559879572054,115.0
0.7105652173913043,3.0
0.39,103.0
0.3,13.0
0.12,153.0
0.2109975091645909,97.0
0.34,35.0
0.59,3.0
0.41,1.0
0.26,119.0
0.5109998004648443,19.0
0.4610006489430738,3.0
0.32,9.0
0.4609987304993652,163.0
0.59,75.0
0.3009995841663201,143.0
0.610999601766628,11.0
0.56,81.0
0.1,157.0
0.7710005131172776,15.0
0.61,7.0
0.43,189.0
0.25,41.0
0.3174904686467597,5.0
0.46,55.0
0.25,169.0
0.59,25.0
0.1009983279312153,149.0
0.5909996312371729,79.0
0.5309905690471182,11.0
0.18,87.0
0.4550265704666229,29.0
0.6,51.0
0.630987303825226,17.0
0.39,5.0
0.3709999110049239,27.0
0.42,83.0
0.0409996030695951,227.0
0.72,11.0
0.55,145.0
0.27,97.0
0.35,117.0
0.38,73.0
0.3209975473316982,7.0
0.5,239.0
0.35,3.0
0.48,71.0
0.48,7.0
0.08,239.0
0.15,239.0
0.11,193.0
0.1509996101659519,129.0
0.3402351983640362,45.0
0.06,99.0
0.65,81.0
0.37,191.0
0.1,39.0
0.4094970986460348,219.0
0.3209995043792003,107.0
0.36,9.0
0.070260850619733,197.0
0.49,1.0
0.2907658908464486,45.0
0.5110000273292604,29.0
0.691001216727503,1.0
0.1355043159759026,237.0
0.34,31.0
0.1909998783474743,7.0
0.350999459166216,47.0
0.2309995086109746,131.0
0.0609993394410104,215.0
0.3909998240367828,3.0
0.2209995093993131,27.0
0.2968853223053226,127.0
0.63,15.0
0.6095748548451645,1.0
0.15,57.0
0.7809996493766969,47.0
0.36,149.0
0.4,235.0
0.6409999123258225,221.0
0.03,237.0
0.55,1.0
0.03,75.0
0.7109298,3.0
0.4844454251914267,9.0
0.18,25.0
0.54,1.0
0.46,43.0
0.2877070707070707,231.0
0.21,233.0
0.59,1.0
0.5409975117135748,7.0
0.5809995404997702,35.0
0.4688733919425073,37.0
0.63,101.0
0.25,87.0
0.22,101.0
0.43,155.0
0.46,107.0
0.2,67.0
0.55,33.0
0.1192401872524306,201.0
0.36,3.0
0.4,35.0
0.28,33.0
0.52,51.0
0.49,1.0
0.08,15.0
0.27,71.0
0.2900142857142857,85.0
0.4540584415584415,1.0
0.21,111.0
0.5,59.0
0.54,1.0
0.3,239.0
0.09,199.0
0.7213631284916201,13.0
0.38,21.0
0.56,71.0
0.02,185.0
0.05,211.0
0.4,125.0
0.87,1.0
0.5166267482908083,3.0
0.54,1.0
0.1897214285714285,195.0
0.24,9.0
0.28,39.0
0.23,13.0
0.61,177.0
0.78,5.0
0.72,15.0
0.6959784380607954,177.0
0.57,11.0
0.36,213.0
0.183921568627451,133.0
0.26,1.0
0.17,59.0
0.19,167.0
0.37,11.0
0.07,115.0
0.57,47.0
0.26,93.0
0.44,223.0
0.87,25.0
0.4,1.0
0.4,17.0
0.52,59.0
0.26,33.0
0.2,59.0
0.47,1.0
0.3428555555555556,147.0
0.26,177.0
0.25,15.0
0.56,59.0
0.46,83.0
0.62,3.0
0.54,5.0
0.49,47.0
0.3,39.0
0.4,97.0
0.16,217.0
0.0664519869891104,199.0
0.54,3.0
0.128051724137931,155.0
0.18,65.0
0.7055737704918033,27.0
0.5,7.0
0.22,231.0
0.3,69.0
0.55,29.0
0.69,1.0
0.4483333333333333,87.0
0.33,83.0
0.2799833333333333,65.0
0.06,239.0
0.49,5.0
0.68,3.0
0.35,185.0
0.6,7.0
0.5,7.0
0.39,99.0
0.27,141.0
0.29,19.0
0.45,219.0
0.424,33.0
0.15,61.0
0.3,37.0
0.4266884057971014,1.0
0.56,73.0
0.65,131.0
0.04,175.0
0.06,177.0
0.65,11.0
0.52,35.0
0.4442168674698795,3.0
0.14,223.0
0.34,15.0
0.57,151.0
0.03,217.0
0.73,1.0
0.69,3.0
0.43,99.0
0.3419121951219512,107.0
0.4474295,1.0
0.2,87.0
0.26,59.0
0.2,93.0
0.64,45.0
0.36,15.0
0.39,1.0
0.47,73.0
0.58,7.0
0.1,235.0
0.25,137.0
0.12,139.0
0.36,11.0
0.18,147.0
0.54,91.0
0.47,83.0
0.31,159.0
0.28,89.0
0.29,65.0
0.45,237.0
0.73,1.0
0.4,239.0
0.05,77.0
0.3,225.0
0.6335206666666666,59.0
0.4111579548234527,13.0
0.49,27.0
0.37,1.0
0.44,21.0
0.43,233.0
0.6,83.0
0.69,5.0
0.398963225274165,109.0
0.02,171.0
0.3,143.0
0.56,79.0
0.35,13.0
0.1440141805290428,165.0
0.3,125.0
0.57,11.0
0.196,235.0
0.2660347518468421,79.0
0.5,71.0
0.1290730861563083,239.0
0.2,235.0
0.38,159.0
0.5625,63.0
0.54,19.0
0.18,119.0
0.4605341463414634,65.0
0.3210326919802486,129.0
0.6149687286230822,13.0
0.33,157.0
0.34,7.0
0.3,139.0
0.2542443050061383,107.0
0.13,67.0
0.38,233.0
0.31,105.0
0.23,103.0
0.5910689279601681,5.0
0.45,133.0
0.21,25.0
0.68,11.0
0.26,139.0
0.5283113409215549,19.0
0.42,39.0
0.45,15.0
0.37,111.0
0.13,129.0
0.01,135.0
0.64,3.0
0.59,41.0
0.35,163.0
0.68,95.0
0.25,67.0
0.19,225.0
0.26,21.0
0.26,135.0
0.16,149.0
0.67,155.0
0.19,95.0
0.46,15.0
0.34,37.0
0.11,233.0
0.19,139.0
0.02,183.0
0.6317320703653586,167.0
0.6373049485280838,5.0
0.1986388188692834,195.0
0.07,191.0
0.42005,27.0
0.5,223.0
0.61,15.0
0.3200474777448071,189.0
0.36,117.0
0.556801029790364,39.0
0.06,237.0
0.48,217.0
0.31,83.0
0.2937090909090909,99.0
0.4,109.0
0.6,55.0
0.3469832402234636,209.0
0.44,223.0
0.3022473169259945,5.0
0.46,15.0
0.23,223.0
0.45,75.0
0.59,3.0
0.48,5.0
0.05,215.0
0.55,3.0
0.12,239.0
0.25,125.0
0.12,215.0
0.6249115913555993,239.0
0.47,27.0
0.5,103.0
0.19,207.0
0.28,155.0
0.47,51.0
0.47,87.0
0.3,129.0
0.3969302870533099,229.0
0.5,7.0
0.1586793569385541,171.0
0.66,9.0
0.19,87.0
0.25,9.0
0.65,5.0
0.57,5.0
0.23,115.0
0.18,235.0
0.6659011925042589,91.0
0.3930226924407969,25.0
0.45,9.0
0.33,173.0
0.57,105.0
0.6,101.0
0.13,109.0
0.69,1.0
0.46,9.0
0.4,239.0
0.11,233.0
0.76,11.0
0.41,11.0
0.15,239.0
0.6195118172528595,21.0
0.39,73.0
0.67,13.0
0.1,229.0
0.3662989156058463,137.0
0.7119956096587507,19.0
0.53,87.0
0.3941136261956405,61.0
0.39,9.0
0.08,239.0
0.51,53.0
0.33,55.0
0.12,239.0
0.07,239.0
0.43,21.0
0.249522891077048,239.0
0.57,71.0
0.15,223.0
0.48,29.0
0.69,1.0
0.4857977883096366,225.0
0.3,13.0
0.5696153846153846,183.0
0.1063537469782433,137.0
0.47,27.0
0.0871452296173279,213.0
0.18,171.0
0.31,217.0
0.38,195.0
0.54,1.0
0.59,15.0
0.5,57.0
0.55,17.0
0.56,19.0
0.61,1.0
0.22,233.0
0.1791827547947376,211.0
0.25,21.0
0.549476374638574,67.0
0.16,149.0
0.63,27.0
0.3354585152838428,207.0
0.339841628959276,119.0
0.53,9.0
0.2350100200400801,221.0
0.13,167.0
0.2224063157894736,239.0
0.53,41.0
0.43,127.0
0.22,55.0
0.73,1.0
0.16,159.0
0.78,5.0
0.23,127.0
0.33,219.0
0.1202815440468252,221.0
0.28,239.0
0.42,235.0
0.66,51.0
0.2001789429879317,135.0
0.3119230769230769,225.0
0.21,189.0
0.43,187.0
0.45,125.0
0.21,101.0
0.1660323761406403,163.0
0.55,19.0
0.41,25.0
0.47,129.0
0.55,47.0
0.58,13.0
0.53,5.0
0.5558774673160728,207.0
0.36,3.0
0.63,7.0
0.43,157.0
0.32,21.0
0.36,13.0
0.39,27.0
0.44,33.0
0.28,181.0
0.2327996545768566,145.0
0.67,5.0
0.05,203.0
0.42,39.0
0.36,237.0
0.72,7.0
0.31,35.0
0.44,1.0
0.46,37.0
0.5986650386650386,7.0
0.2015039577836411,239.0
0.64,1.0
0.46,43.0
0.19,89.0
0.3267567567567567,217.0
0.11,87.0
0.52,99.0
0.5,25.0
0.42,117.0
0.53,125.0
0.35,65.0
0.3,41.0
0.44,135.0
0.5,115.0
0.58,7.0
0.5,69.0
0.05,221.0
0.35,153.0
0.63,5.0
0.67,9.0
0.6839487508755545,55.0
0.42,115.0
0.04,193.0
0.39,71.0
0.34,185.0
0.54,19.0
0.62,11.0
0.67,125.0
0.54,3.0
0.34,33.0
0.1649625,185.0
0.3,129.0
0.6483333333333333,41.0
0.66,27.0
0.4298274509803921,25.0
0.15,93.0
0.54,31.0
0.38,29.0
0.28,91.0
0.14,163.0
0.51,15.0
0.06,165.0
0.69,7.0
0.5,35.0
0.12,139.0
0.59,33.0
0.4619146729781497,87.0
0.78,11.0
0.16,177.0
0.59,9.0
0.52,39.0
0.74,1.0
0.58,1.0
0.14,215.0
0.08,229.0
0.59,63.0
0.09,223.0
0.18,219.0
0.29,161.0
0.2,237.0
0.62,15.0
0.6820610057708162,87.0
0.36,157.0
0.31,211.0
0.72,1.0
0.63,3.0
0.57,19.0
0.71,5.0
0.73,41.0
0.26,19.0
0.45,81.0
0.57,59.0
0.1663674790304471,131.0
0.3,3.0
0.12,141.0
0.4,215.0
0.61,7.0
0.29,53.0
0.26,129.0
0.2533662064431295,125.0
0.06,219.0
0.03,51.0
0.13,235.0
0.27,199.0
0.54,1.0
0.45,5.0
0.1312298610257041,165.0
0.06,229.0
0.06,239.0
0.5668620612061206,25.0
0.54,31.0
0.4651261002868163,27.0
0.25,233.0
0.37,119.0
0.37,81.0
0.25,73.0
0.69,19.0
0.18,197.0
0.8179157894736843,5.0
0.5,5.0
0.31,183.0
0.25,91.0
0.6,27.0
0.66,1.0
0.68,1.0
0.21,3.0
0.42,7.0
0.3,17.0
0.84,1.0
0.33,3.0
0.15,27.0
0.31,221.0
0.2360463592431812,15.0
0.53,107.0
0.2,239.0
0.3566333333333333,73.0
0.43,3.0
0.14,233.0
0.31,5.0
0.18,233.0
0.234302,183.0
0.21,33.0
0.48,15.0
0.55188,3.0
0.16,141.0
0.41,33.0
0.1828991174170483,51.0
0.058,115.0
0.3730980392156863,53.0
0.01,209.0
0.75,179.0
0.32,159.0
0.31,131.0
0.65,33.0
0.32,205.0
0.42,15.0
0.65,13.0
0.09,161.0
0.63,3.0
0.08,235.0
0.11,171.0
0.31,53.0
0.37,135.0
0.36,5.0
0.45,73.0
0.33,77.0
0.4,103.0
0.11,235.0
0.3,203.0
0.58,71.0
0.21,83.0
0.53,1.0
0.21,139.0
0.31375,233.0
0.58,65.0
0.36,9.0
0.22,185.0
0.23,113.0
0.64,5.0
0.3470886075949367,235.0
0.53,27.0
0.46,33.0
0.65,99.0
0.63,35.0
0.55,5.0
0.28,235.0
0.45,183.0
0.6119764705882353,5.0
0.58,33.0
0.76,1.0
0.61,5.0
0.4,117.0
0.51,85.0
0.7752446785165679,3.0
0.48,3.0
0.19,3.0
0.23,155.0
0.82,51.0
0.54,1.0
0.71,17.0
0.66,5.0
0.3,95.0
0.76,3.0
0.55,3.0
0.14,83.0
0.86,3.0
0.52,9.0
0.4855395736519879,13.0
0.31,91.0
0.55,1.0
0.59,1.0
0.05,191.0
0.55,201.0
0.21,43.0
0.35,59.0
0.32,5.0
0.26,17.0
0.52,51.0
0.32,3.0
0.4,5.0
0.4527653275921123,57.0
0.32,63.0
0.62,33.0
0.47,43.0
0.43,97.0
0.23,99.0
0.66,51.0
0.57,69.0
0.64,5.0
0.55,71.0
0.1533814252016018,141.0
0.85,1.0
0.7276391654402217,7.0
0.54,7.0
0.66,3.0
0.6202884615384615,69.0
0.63,1.0
0.41,1.0
0.26,77.0
0.3,19.0
0.73,1.0
0.61,1.0
0.27,39.0
0.02,225.0
0.73,1.0
0.3698207082025997,3.0
0.12,85.0
0.4456522799317239,69.0
0.45,1.0
0.5,3.0
0.51,1.0
0.05,173.0
0.6690059880239521,1.0
0.2061369509043927,11.0
0.38,17.0
0.27,7.0
0.16,239.0
0.22875,3.0
0.33,23.0
0.74,9.0
0.21,5.0
0.54,85.0
0.7793507021152333,1.0
0.56,3.0
0.07,103.0
0.78,43.0
0.62,1.0
0.55,111.0
0.54,3.0
0.69,1.0
0.1685356192610078,53.0
0.2953168635875403,29.0
0.38,3.0
0.19,41.0
0.1831236509404872,193.0
0.3918431440845234,93.0
0.48,17.0
0.02,217.0
0.3,3.0
0.49,167.0
0.1699019607843137,239.0
0.75,3.0
0.61,5.0
0.34,199.0
0.6446149323927102,17.0
0.41,3.0
0.33,5.0
0.45282,31.0
0.33,237.0
0.35,63.0
0.39,13.0
0.22,61.0
0.39,201.0
0.54,97.0
0.29,3.0
0.8449490538573508,31.0
0.3320049489245606,193.0
0.41,157.0
0.45,31.0
0.48,1.0
0.42214431586113,127.0
0.1560901339829476,197.0
0.81,153.0
0.45,35.0
0.26,25.0
0.51,11.0
0.25,83.0
0.53,39.0
0.56,143.0
0.44,31.0
0.59,7.0
0.52,21.0
0.51,3.0
0.36,83.0
0.638,23.0
0.01,205.0
0.23,87.0
0.0912013165112452,175.0
0.41,17.0
0.58,71.0
0.201990243902439,133.0
0.28,185.0
0.1,43.0
0.81,3.0
0.81,21.0
0.56,49.0
0.25,31.0
0.7,21.0
0.3116666666666666,159.0
0.46,93.0
0.1911402714932126,143.0
0.35,15.0
0.3679102189781021,1.0
0.6462,5.0
0.43,37.0
0.73,3.0
0.65,7.0
0.2,23.0
0.07,155.0
0.17,13.0
0.29,69.0
0.2954,135.0
0.2,19.0
0.7,1.0
0.6100664382241808,3.0
0.1329556420233463,229.0
0.68,19.0
0.32,215.0
0.7,31.0
0.51,1.0
0.663997867803838,35.0
0.54,7.0
0.65,1.0
0.3110849847185251,111.0
0.44,25.0
0.1,145.0
0.17,147.0
0.15,29.0
0.3,17.0
0.32,157.0
0.2,193.0
0.0597525,239.0
0.73,33.0
0.01,235.0
0.12724625,239.0
0.63,3.0
0.66,9.0
0.25,117.0
0.6694509310155474,9.0
0.01,109.0
0.48,17.0
0.45,3.0
0.23,25.0
0.3135937017598024,123.0
0.5,51.0
0.18,117.0
0.35,51.0
0.17,47.0
0.45,103.0
0.32,67.0
0.65,3.0
0.58,43.0
0.33,43.0
0.63,23.0
0.4437044871794872,239.0
0.26,55.0
0.53,19.0
0.79,79.0
0.58,67.0
0.28,3.0
0.61,11.0
0.47,1.0
0.73,11.0
0.37,1.0
0.58,31.0
0.5,49.0
0.4,137.0
0.01,235.0
0.71,63.0
0.03,103.0
0.12,5.0
0.01,209.0
0.69,1.0
0.32,11.0
0.1,97.0
0.74,1.0
0.3309333333333333,33.0
0.45,9.0
0.63,3.0
0.44,109.0
0.66,5.0
0.55,7.0
0.02,219.0
0.2233742857142857,125.0
0.78,19.0
0.12,215.0
0.77,13.0
0.52,59.0
0.34,97.0
0.13,41.0
0.37,7.0
0.34,3.0
0.38,59.0
0.3,13.0
0.01,139.0
0.29842,213.0
0.3271966666666667,11.0
0.67,5.0
0.61,5.0
0.68,1.0
0.12,123.0
0.37,95.0
0.39,19.0
0.69,5.0
0.53,1.0
0.51,3.0
0.2,153.0
0.27,239.0
0.32,3.0
0.1,213.0
0.25,33.0
0.16,239.0
0.15,239.0
0.14,197.0
0.33,11.0
0.49,1.0
0.17,13.0
0.14,55.0
0.64,33.0
0.54,11.0
0.7,5.0
0.54,5.0
0.45,45.0
0.73,229.0
0.24,35.0
0.2569857697283312,221.0
0.04,181.0
0.8235826771653544,1.0
0.38,57.0
0.12,45.0
0.58,207.0
0.22,29.0
0.71,13.0
0.47,127.0
0.01,219.0
0.46,15.0
0.67,5.0
0.07,61.0
0.29,51.0
0.3752090715804394,53.0
0.16,213.0
0.37,139.0
0.1,237.0
0.77,9.0
0.48,151.0
0.2606666666666666,151.0
0.54,159.0
0.38,15.0
0.33,39.0
0.4,141.0
0.71,19.0
0.55,3.0
0.32,137.0
0.0377272727272727,229.0
0.37,1.0
0.291869918699187,133.0
0.48,3.0
0.52,35.0
0.45,13.0
0.68,11.0
0.68,49.0
0.56,23.0
0.47,13.0
0.292472,5.0
0.23,53.0
0.69,1.0
0.02,99.0
0.27,133.0
0.07,223.0
0.2403703703703703,179.0
0.31,9.0
0.26,81.0
0.35,43.0
0.5271065226309313,3.0
0.37,5.0
0.05,65.0
0.04,95.0
0.01,139.0
0.46,77.0
0.37,57.0
0.65,1.0
0.0933423076923077,217.0
0.2,19.0
0.1472,187.0
0.54,1.0
0.3893195897435897,23.0
0.16,45.0
0.27,45.0
0.45,9.0
0.65,19.0
0.6,3.0
0.42,27.0
0.1133653846153846,227.0
0.15,59.0
0.7,145.0
0.3536507936507936,7.0
0.41,11.0
0.14,29.0
0.33,1.0
0.32,27.0
0.23,183.0
0.1,109.0
0.7054980891719745,9.0
0.75,3.0
0.2143675457752393,63.0
0.28,35.0
0.02,207.0
0.35,13.0
0.56,1.0
0.58,3.0
0.22,91.0
0.2,51.0
0.26,35.0
0.5,19.0
0.11,3.0
0.22,29.0
0.2705682692307692,101.0
0.7,3.0
0.201447619047619,221.0
0.71,3.0
0.22,201.0
0.5,7.0
0.26,191.0
0.2416777777777777,73.0
0.21,15.0
0.2,89.0
0.57,1.0
0.26,157.0
0.68,31.0
0.46,77.0
0.05,213.0
0.28,27.0
0.68,1.0
0.16,119.0
0.37,3.0
0.3,3.0
0.12,67.0
0.48,7.0
0.18,45.0
0.07,239.0
0.34,183.0
0.3523693040372335,53.0
0.38,1.0
0.71,5.0
0.15,205.0
0.18,183.0
0.37,161.0
0.2,87.0
0.58,1.0
0.44,5.0
0.68,47.0
0.672519288301055,11.0
0.51,1.0
0.14,143.0
0.54,3.0
0.1622752577319587,1.0
0.21,127.0
0.39,21.0
0.49,5.0
0.47,227.0
0.3,37.0
0.87,5.0
0.31,29.0
0.45,73.0
0.41,187.0
0.46,155.0
0.18,37.0
0.7093168251160734,41.0
0.21057,239.0
0.51,13.0
0.32,7.0
0.52,7.0
0.4522358614642701,11.0
0.83,9.0
0.44,43.0
0.1,79.0
0.79,5.0
0.55,43.0
0.31,21.0
0.67,3.0
0.73,11.0
0.42,1.0
0.42,171.0
0.59,23.0
0.448492,99.0
0.1493,45.0
0.6230178968510149,3.0
0.67,3.0
0.57,1.0
0.3719421052631579,67.0
0.08,159.0
0.79,5.0
0.21,123.0
0.22,35.0
0.76,59.0
0.59,3.0
0.4,107.0
0.21,173.0
0.75,1.0
