feature,gain,split
close_z_term_ratio__close_z_5__close_z_10,7.349875767304289,0.0
sl_trade_count_z_60s,7.346800692197076,0.0
efficiency_10_rolling_z_24,7.343728232350891,0.0
upper_wick_ratio_1,7.330412007778938,0.0
rv_term_spread__rv_3__rv_10,7.328806036851531,0.0
sl_return_10s_lag3s,7.320255006113173,0.0
sl_agg_mean_interarrival_ms_3s,7.317455202997894,0.0
legal_prev_taker_buy_base_volume_sum_5,7.309522199108424,0.0
ret_10_delta_3,7.308690958541979,0.0
efficiency_5_delta_3,7.3068273014794665,0.0
volume_z_10_delta_6,7.306059249042167,0.0
dollar_vol_mean_5_delta_3,7.3039900616478395,0.0
low_volume_flag_share_20_rolling_z_6,7.291740099371156,0.0
sl_agg_sell_run_length_3s,7.277570863011999,0.0
sl_interaction__sl_mirror_ret_60s__div__sl_taker_imbalance_30s,7.275010927812763,0.0
sl_agg_p95_trade_size_5s,7.268247748899571,0.0
ret_1_lag3,7.233286942981103,0.0
sl_agg_sell_trade_cluster_score_60s,7.2011273183822695,0.0
context_relative_volume_product__wick_pressure_1__relative_volume_10,7.200663452570239,0.0
volume_z_5_lag1,7.1976770016908915,0.0
sl_agg_sell_trade_cluster_score_10s,7.191824920349318,0.0
context_ret_product__compression_score__ret_10,7.190548037792628,0.0
prev_bar_log_trade_count_lag2,7.184623649916153,0.0
range_pos_term_ratio__range_pos_5__range_pos_10,7.180666939735419,0.0
range_pos_3_rolling_z_6,7.176329450804392,0.0
up_ratio_5_rolling_z_6,7.155539105946696,0.0
range_pos_3_delta_6,7.130111964702612,0.0
sl_mirror_ret_30s_lag10s,7.126139949186011,0.0
legal_prev_relative_taker_buy_base_volume_3,7.125841186560736,0.0
close_z_5,7.109495147236706,0.0
sl_mirror_quote_volume_z_5s,7.1037392926216185,0.0
efficiency_5_mean_gap_6,7.096701196226786,0.0
prev_bar_taker_buy_volume_lag6,7.096471930651345,0.0
sl_agg_interarrival_cv_5s,7.094389468291846,0.0
sl_mirror_trade_count_z_5s,7.082205885549011,0.0
sl_interaction__sl_mirror_ret_10s__div__sl_taker_imbalance_30s,7.071258791923529,0.0
sl_interaction__sl_mirror_ret_5s__div__sl_mirror_rv_10s,7.070137926006149,0.0
