feature,importance_q50,importance_q60,importance_q70,importance_q80,importance_q90,importance_mean
flat_share_20,0.0,0.009678347458060886,0.0,0.008593820710139028,0.04033836964862466,0.011722107563364914
prev_bar_quote_volume,0.01969593877819098,0.015513214467454593,0.0,0.007416676228998265,0.01583748181501772,0.011692662257932312
vwap_dist_3,0.017665713576682347,0.012574866423444877,0.009807960610777188,0.008562878761875335,0.009769657820198644,0.011676215438595679
compression_score_lag3,0.0,0.038639028273712975,0.008836770622195381,0.0036096656726478976,0.0071804882636114535,0.011653190566433541
low_volume_flag_share_5_lag12,0.0,0.0,0.0,0.015413171553507648,0.04283785280135975,0.01165020487097348
context_ret_product__up_ratio_5__ret_5,0.010053630087895062,0.024754178982928768,0.010883053419072822,0.012250731090683725,0.0,0.011588318716116075
close_z_10_delta_3,0.019982078896727734,0.012221683052195495,0.011361716005861028,0.014227095711039455,0.0,0.011558514733164743
ret_volume_z_product__ret_10__volume_z_20,0.010388259189950285,0.028805559449767107,0.013210165198750349,0.004964697147953323,0.0,0.011473736197284212
volume_z_5_mean_gap_12,0.02665898688573509,0.008512552258066183,0.013173337042173052,0.0,0.008954785795772266,0.011459932396349317
taker_imbalance_mean_5,0.0,0.008824606607511803,0.0,0.0,0.04774332315684625,0.01131358595287161
relative_volume_5_rolling_z_24,0.0309946487296763,0.011108208030561123,0.0,0.014291479680466408,0.0,0.011278867288140766
volume_state_product__volume_z_5__relative_volume_10,0.005390597116812717,0.007749262520451107,0.0362684004226071,0.006069964420324958,0.0,0.011095644896039177
volume_z_5_mean_gap_6,0.017934594463377414,0.01454001201756378,0.0,0.0,0.02276968983608725,0.011048859263405689
volume_z_5_lag12,0.009910165324111066,0.03289746029732237,0.0,0.006731398893853289,0.005634278113531793,0.011034660525763703
volume_share_3,0.021436981078068053,0.014889826863457982,0.0,0.008464709192072675,0.010208616858180577,0.011000026798355857
ret_1_lag2,0.034650741043822375,0.011152970392003829,0.0,0.008929103517261809,0.0,0.010946562990617604
htf_regime_trend_strength_15m,0.0,0.03790400831459926,0.01670145888629181,0.0,0.0,0.010921093440178215
volume_z_20_mean_gap_6,0.02308401660613977,0.0,0.020756402085248423,0.009388501933340714,0.0,0.010645784124945781
close_z_3_mean_gap_24,0.0,0.007139792479548558,0.01399138418773722,0.03202150203369699,0.0,0.010630535740196553
ret_efficiency_product__ret_3__efficiency_3,0.03347351713521402,0.0,0.010428641548613442,0.0,0.008715345065006493,0.010523500749766792
close_z_5_delta_6,0.0,0.0,0.018593905675333394,0.007034592099839086,0.026850707228467028,0.010495841000727901
relative_volume_10_delta_1,0.012737288988008967,0.0,0.016731949586474837,0.017047507646529837,0.005949402249940584,0.010493229694190843
down_ratio_5_delta_1,0.01975399510014017,0.03268141218540059,0.0,0.0,0.0,0.010487081457108152
range_pos_5_rolling_z_6,0.013020246317635754,0.014512329580651046,0.008654175291031624,0.01616226935916892,0.0,0.010469804109697469
relative_volume_3_mean_gap_12,0.0,0.008351181752680561,0.0,0.03284928069973304,0.010967785225389737,0.010433649535560667
low_volume_flag_share_5_lag6,0.01579101004466419,0.0,0.029449698046288077,0.0,0.006857493982978271,0.010419640414786107
body_imbalance_3,0.006528129273242561,0.024098183688770376,0.0,0.014696924650687858,0.006307615225273771,0.010326170567594915
volume_below_rolling_p20_share_5_mean_gap_6,0.002792602643543303,0.023157568856751683,0.017539280030350785,0.0,0.007911007807528746,0.010280091867634905
vwap_dist_term_spread__vwap_dist_5__vwap_dist_10,0.0,0.0,0.03066428442085293,0.02055346110004857,0.0,0.0102435491041803
up_ratio_5_delta_1,0.0,0.015514056684634694,0.0,0.01760915587608484,0.017623237367981222,0.010149289985740152
range_pos_term_spread__range_pos_3__range_pos_5,0.010326821624594173,0.012726302759280095,0.01790389119960765,0.0,0.009749460424867329,0.010141295201669849
ret_efficiency_product__ret_3__efficiency_5,0.011785835738526346,0.01863400519380124,0.020116865550628485,0.0,0.0,0.010107341296591214
ret_efficiency_product__ret_15__efficiency_10,0.008306939946083168,0.006275212214611437,0.0,0.03585992460079596,0.0,0.010088415352298114
volume_z_3_delta_3,0.0,0.010090658869685087,0.0,0.024926980455960753,0.015317086558775032,0.010066945176884175
ret_vol_ratio__ret_5__rv_10,0.04117679037411047,0.0,0.0,0.008907642990613786,0.0,0.010016886672944852
ret_3_accel,0.0,0.04933538740499635,0.0,0.0,0.0,0.00986707748099927
ret_volume_z_product__ret_15__volume_z_5,0.01884309512159899,0.0,0.019509050052883746,0.010950398876338948,0.0,0.009860508810164337
low_volume_flag_share_20_lag12,0.01898218665175531,0.016514857284573903,0.01366972487310148,0.0,0.0,0.009833353761886139
ret_volume_z_product__ret_5__volume_z_10,0.01795701977808832,0.0,0.00853162008283283,0.010183079975661107,0.012342716925866524,0.009802887352489756
up_ratio_5_mean_gap_24,0.014792510022918712,0.01735322362278841,0.009067922072621498,0.0,0.007655701190293863,0.009773871381724497
volume_state_product__volume_z_10__relative_volume_20,0.0,0.01377015392184821,0.0,0.0,0.03498708515458672,0.009751447815286985
volume_z_10_mean_gap_12,0.020175055247871155,0.01345857329656306,0.007422300966522195,0.0,0.0071072152372782214,0.009632628949646926
consecutive_up,0.004575476251873071,0.017103109670833762,0.008028772610314533,0.004194318501378481,0.013828423222272403,0.00954602005133445
downside_rv_5,0.027186391091537768,0.012013479987346448,0.0034464464760123412,0.0046224429154775645,0.0,0.009453752094074824
range_pos_10_rolling_z_24,0.020160035981815285,0.013994057803046217,0.005486417561860151,0.0,0.007613611746565619,0.009450824618657455
compression_score_lag6,0.018154844152725037,0.018173486526985923,0.01060263642443703,0.0,0.0,0.009386193420829598
flat_share_5_lag12,0.0,0.0,0.011550884662698274,0.014188642335159391,0.021176256646029627,0.009383156728777459
body_pct_1_lag2,0.0,0.0207770890372166,0.015814063948021862,0.009967463626107132,0.0,0.009311723322269119
volume_below_rolling_p20_share_5_lag1,0.0337596913991581,0.0,0.012257295471125182,0.0,0.0,0.009203397374056656
ret_efficiency_product__ret_10__efficiency_3,0.0,0.016890598702145068,0.0,0.022245201964767675,0.006645473533361111,0.009156254840054771
volume_z_10_rolling_z_24,0.0,0.016609222731047823,0.02915358742678275,0.0,0.0,0.009152562031566114
volume_state_product__volume_z_20__relative_volume_10,0.016989088991524383,0.02831641918721596,0.0,0.0,0.0,0.009061101635748069
context_relative_volume_product__up_ratio_5__relative_volume_20,0.0,0.029017723358088637,0.008836986766559663,0.0,0.007427168999041966,0.009056375824738052
close_z_5_rolling_z_24,0.006061443441514172,0.0,0.01217585962949429,0.02050379305909772,0.0064840701818675425,0.009045033262394744
range_pos_term_spread__range_pos_3__range_pos_10,0.014210472970959908,0.0,0.0,0.0,0.030982197442461543,0.00903853408268429
rv_5_delta_6,0.007234066610457982,0.0,0.006540810845219245,0.022151221421573383,0.008957341346578216,0.008976688044765766
volume_below_rolling_p20_share_5_lag12,0.0,0.0,0.018161036276698034,0.0,0.026008254742089575,0.008833858203757521
compression_score_lag2,0.007793059264027605,0.014591689529699366,0.0,0.021671075001889094,0.0,0.008811164759123214
low_volume_flag_share_5,0.007448540949668526,0.009950886806862288,0.02649698353401339,0.0,0.0,0.008779282258108841
ret_range_pos_product__ret_15__range_pos_3,0.0,0.025579868344414034,0.018025318021750822,0.0,0.0,0.00872103727323297
close_z_3_mean_gap_12,0.0,0.0,0.0,0.0,0.0430166814122129,0.00860333628244258
bearish_burst_score,0.028243000079157407,0.0,0.008630831526333446,0.0,0.006060316250504484,0.008586829571199068
volume_z_term_spread__volume_z_5__volume_z_10,0.019257981570805896,0.010735464072144985,0.006824982088893971,0.0,0.006090646626267571,0.008581814871622484
ret_5,0.0,0.013073263944370464,0.020937277344785378,0.0,0.008499227685552481,0.008501953794941664
efficiency_5_delta_3,0.017434912756936524,0.010391638805199725,0.0,0.010092230343103017,0.004435086866988275,0.008470773754445509
volume_z_term_spread__volume_z_3__volume_z_20,0.0,0.008450138455773483,0.026755189142581192,0.007045517825603949,0.0,0.008450169084791724
context_ret_product__clv_1__ret_10,0.0,0.0,0.026185554875023984,0.0,0.016042874369415084,0.008445685848887812
low_volume_flag_share_5_lag3,0.009634998678562622,0.008718232028122972,0.010388899413637104,0.0,0.013472361689614555,0.00844289836198745
volume_z_20,0.0,0.011987225796919772,0.0,0.01594032663337998,0.014221811964207366,0.008429872878901425
volume_below_rolling_p20_share_5,0.0,0.0115718387127158,0.009169591384160857,0.014948565581925677,0.0060062701666613386,0.008339253169092734
low_volume_flag_share_5_lag2,0.0,0.0,0.017585780999643162,0.012242174514266194,0.011723252194542354,0.008310241541690341
volume_state_product__volume_z_3__relative_volume_5,0.005479421768979818,0.013177849725755371,0.0,0.01581607418601161,0.007067723762287892,0.008308213888606936
volume_z_5_rolling_z_12,0.010814159996744562,0.018436991356625854,0.0,0.0,0.01188888636513327,0.008228007543700736
stale_trade_share_20_delta_3,0.0,0.0,0.0,0.014489774275703988,0.025875135425372186,0.008072981940215235
ret_volume_z_product__ret_3__volume_z_10,0.0,0.03986840078017944,0.0,0.0,0.0,0.007973680156035888
positive_taker_imbalance,0.0,0.0,0.0,0.03985374017574614,0.0,0.007970748035149227
volume_below_rolling_p20_share_5_lag3,0.0,0.018577113634303387,0.008024927856116295,0.0,0.013176207380344283,0.007955649774152793
htf_ret_15m_1_lag3,0.0,0.016400450929125617,0.0058892117078372976,0.0,0.017154891263313914,0.007888910780055367
body_pct_1_lag1,0.015298589461978021,0.015354436125377824,0.008145620300476643,0.0,0.0,0.007759729177566498
prev_bar_taker_net_volume,0.02380273589398891,0.014521878309990743,0.0,0.0,0.0,0.0076649228407959305
ret_vol_product__ret_3__rv_5,0.00989596551825232,0.0,0.009577589522391027,0.018710410851154307,0.0,0.00763679317835953
price_location_product__range_pos_10__close_z_5,0.01834779653409492,0.0,0.0,0.0,0.019772480523605827,0.007624055411540149
ret_vol_product__ret_3__rv_30,0.006560926038545579,0.011768365253208589,0.0,0.006948995815860531,0.012625399160465558,0.0075807372536160515
stale_trade_share_20_delta_6,0.0,0.0,0.029560248198224417,0.00796296570081819,0.0,0.0075046427798085204
close_z_10_mean_gap_6,0.010805465049691224,0.007665777734654114,0.0,0.018912188249025932,0.0,0.007476686206674255
ret_10_lag6,0.015836356566965016,0.012283235309974022,0.0,0.009154831479525883,0.0,0.007454884671292984
stale_trade_share_5_lag1,0.007763326799445919,0.0,0.0,0.009614392893652438,0.01922080539935048,0.007319705018489766
relative_volume_3_rolling_z_24,0.024970270513692387,0.01137383566247687,0.0,0.0,0.0,0.007268821235233852
ret_vol_ratio__ret_15__rv_5,0.0,0.0189581763318512,0.0,0.017368091028623796,0.0,0.007265253472094999
legal_prev_relative_taker_buy_base_volume_10,0.0,0.0,0.0,0.03531850781795633,0.0,0.007063701563591265
ret_volume_z_product__ret_5__volume_z_20,0.0,0.021608640955214486,0.0,0.0,0.01339186223628344,0.007000100638299585
ret_vol_ratio__ret_10__rv_5,0.012316079078297012,0.005610105691707301,0.0,0.016723607055553313,0.0,0.006929958365111524
volume_z_5_rolling_z_6,0.012884714421006842,0.01116074145264948,0.009916552806588973,0.0,0.0,0.0067924017360490585
stale_trade_share_5_mean_gap_6,0.0,0.0,0.0,0.014030518574407782,0.019500289268086567,0.00670616156849887
ret_relative_volume_product__ret_10__relative_volume_10,0.02111387194204667,0.0,0.012350179915095025,0.0,0.0,0.006692810371428338
ret_volume_z_product__ret_3__volume_z_5,0.008618660068894628,0.010654570554373514,0.0,0.007658945699027004,0.006161217491667627,0.006618678762792554
context_ret_product__max_up_ret_5__ret_3,0.0,0.02085230434809318,0.0,0.012139136936407868,0.0,0.00659828825690021
clv_1_delta_1,0.0,0.03222968700036712,0.0,0.0,0.0,0.006445937400073425
signed_dollar_flow,0.023213791683082886,0.0,0.008591409012580176,0.0,0.0,0.006361040139132612
ret_relative_volume_product__ret_10__relative_volume_3,0.0,0.005851216092620048,0.0059068407659812906,0.009881027843714313,0.010079133172708903,0.006343643575004912
ret_relative_volume_product__ret_10__relative_volume_5,0.0,0.0,0.0,0.03151774848498888,0.0,0.006303549696997776
context_ret_product__down_ratio_5__ret_5,0.017137519794219278,0.0,0.0,0.013937632146959235,0.0,0.006215030388235702
prev_bar_taker_buy_quote_ratio,0.01673145200006917,0.0,0.007544886914176476,0.006765276891581505,0.0,0.00620832316116543
volume_below_rolling_p20_share_20_mean_gap_6,0.0,0.0,0.030791664232868835,0.0,0.0,0.006158332846573767
low_volume_flag_share_5_delta_1,0.030051710981839196,0.0,0.0,0.0,0.0,0.006010342196367839
efficiency_10,0.01464779823407138,0.0,0.007870790208567699,0.0,0.007316332536969713,0.005966984195921758
flat_share_5_lag6,0.0,0.0,0.019081343039824904,0.010638775863293263,6.814374341247627e-05,0.005957652529306129
context_relative_volume_product__max_down_ret_5__relative_volume_5,0.0,0.0,0.0,0.012859127522784033,0.01683118354663951,0.005938062213884709
volume_below_rolling_p20_share_20_delta_6,0.0,0.010058389172724449,0.018930277548669106,0.0,0.0,0.005797733344278711
close_z_term_spread__close_z_3__close_z_10,0.02262632302597927,0.006149592360710082,0.0,0.0,0.0,0.005755183077337871
htf_range_pos_15m,0.014021755924466878,0.0,0.0,0.014179839019621209,0.0,0.005640318988817618
range_10,0.0,0.005802969099367168,0.013786099150546452,0.008443414030417646,0.0,0.005606496456066252
ret_term_spread__ret_1__ret_5,0.0,0.0,0.009051673996203142,0.016209469422600833,0.0026724235896417124,0.005586713401689138
ret_vol_product__ret_10__rv_5,0.020992646592765184,0.0,0.0,0.006618310310397573,0.0,0.005522191380632552
ret_relative_volume_product__ret_10__relative_volume_20,0.0,0.016785082172504292,0.002236085505786629,0.0017343475557907886,0.006741934884004302,0.005499490023617203
context_ret_product__max_down_ret_5__ret_10,0.012590979078546892,0.014418806853446958,0.0,0.0,0.0,0.00540195718639877
range_pos_3_rolling_z_12,0.0,0.0,0.01275654806758153,0.0,0.014135244952980464,0.005378358604112399
stale_trade_share_5_delta_3,0.0,0.005607531888508528,0.0,0.01126029693178184,0.009524385229450021,0.005278442809948078
ret_relative_volume_product__ret_15__relative_volume_20,0.0,0.0,0.00505955095488508,0.011335683605419216,0.009361588972909974,0.005151364706642854
ret_relative_volume_product__ret_5__relative_volume_5,0.0,0.014515337839654864,0.010336541955871883,0.0,0.0,0.00497037595910535
volume_z_10_delta_3,0.0,0.010870718725084013,0.0,0.0,0.013428122185329055,0.004859768182082613
ret_10_rolling_z_24,0.0,0.004461624190291111,0.013800522298150885,0.004694259529880661,0.0,0.0045912812036645306
volume_below_rolling_p20_share_20_delta_3,0.0,0.022733986603902166,0.0,0.0,0.0,0.0045467973207804335
consecutive_bearish_bar_count,0.009427223390585259,0.0,0.0,0.0,0.012874983063185772,0.004460441290754206
low_volume_flag_share_5_delta_3,0.0,0.0,0.0,0.003463706682581383,0.018478300259265276,0.004388401388369332
volume_state_product__volume_z_5__relative_volume_20,0.0,0.02183786330540336,0.0,0.0,0.0,0.004367572661080672
close_z_5_mean_gap_12,0.0,0.0,0.012872766902118382,0.008964800324392631,0.0,0.004367513445302203
negative_taker_imbalance,0.0,0.02141619002309221,0.0,0.0,0.0,0.004283238004618442
volume_below_rolling_p20_share_5_lag2,0.01293065817738968,0.008211221309367944,0.0,0.0,0.0,0.004228375897351524
relative_volume_5_delta_6,0.0,0.0,0.0,0.020765066462403337,0.0,0.004153013292480667
up_ratio_5_delta_6,0.014120984285390692,0.0,0.0,0.00641678986479291,0.0,0.004107554830036721
volume_below_rolling_p20_share_5_delta_1,0.0,0.0,0.011236155122668706,0.009005006502632782,0.0,0.004048232325060298
flat_share_20_delta_3,0.0,0.018941757550018094,0.0,0.0,0.0,0.003788351510003619
ret_15,0.0,0.0,0.0114069136752575,0.0,0.006993471768271244,0.003680077088705749
stale_trade_share_20_rolling_z_6,0.0,0.007459314253109737,0.0,0.0,0.009917789317531713,0.00347542071412829
volume_below_rolling_p20_share_20_lag3,0.0,0.0028459625377655943,0.004057185953199289,0.0104114209369123,0.0,0.0034629138855754365
efficiency_term_spread__efficiency_5__efficiency_10,0.0,0.0,0.009274123064757148,0.0,0.007328964887764441,0.003320617590504318
consecutive_down,0.0,0.0,0.016230856239720114,0.0,0.0,0.003246171247944023
stale_trade_share_5,0.0,0.0010968056155867493,0.0,0.015067447885026885,0.0,0.003232850700122727
flat_share_5,0.0,0.0,0.0026216049194709525,0.012580798517135687,0.0,0.003040480687321328
low_volume_flag_share_20_delta_1,0.0,0.0,0.0,0.014811500869809995,0.0,0.002962300173961999
ret_vol_ratio__ret_10__rv_30,0.0,0.0052463002449553275,0.009445188716113362,0.0,0.0,0.0029382977922137376
down_ratio_5_delta_3,0.0,0.0,0.0,0.014473787174306243,0.0,0.0028947574348612485
vwap_dist_term_spread__vwap_dist_3__vwap_dist_10,0.0,0.00396360242156427,0.004235482193957787,0.0059265067882165534,0.0,0.0028251182807477217
ret_efficiency_product__ret_5__efficiency_5,0.0,0.013858175592847135,0.0,0.0,0.0,0.002771635118569427
ret_vol_product__ret_15__rv_3,0.0,0.01174079301002699,0.0,0.0,0.0,0.002348158602005398
bullish_burst_score,0.003845790458649237,0.0,0.007629482111873553,0.0,0.0,0.002295054514104558
volume_state_product__volume_z_10__relative_volume_5,0.0,0.011163292835114023,0.0,0.0,0.0,0.002232658567022805
ret_term_spread__ret_1__ret_10,0.0067487061968664955,0.0,0.0,0.004164156632863415,0.0,0.002182572565945982
vwap_dist_5,0.0,0.0,0.0031447884115258034,0.00672417166999274,0.0,0.0019737920163037086
flat_share_5_delta_6,0.0,0.0,0.0,0.0,0.009587280883482962,0.0019174561766965924
flat_share_5_lag3,0.0047476370931218035,0.0038043997526266264,0.0,0.0,0.0,0.001710407369149686
taker_imbalance_slope,0.0,0.00818624217791968,0.0,0.0,0.0,0.0016372484355839361
flat_share_5_delta_3,0.00013829907263837439,0.0,0.007884912814986602,0.0,0.0,0.001604642377524995
relative_volume_term_ratio__relative_volume_10__relative_volume_20,0.0,0.0,0.0065227699869300024,0.0,0.0,0.0013045539973860006
low_volume_flag_share_20_rolling_z_6,0.0,0.006165779774197937,0.0,0.0,0.0,0.0012331559548395875
ret_vol_ratio__ret_5__rv_30,0.0,0.006049252584984372,0.0,0.0,0.0,0.0012098505169968745
ret_vol_product__ret_5__rv_10,0.0,0.0,0.005854523708573067,0.0,0.0,0.0011709047417146133
ret_range_pos_product__ret_15__range_pos_10,0.0,0.0,0.004327476455932648,0.0,0.0,0.0008654952911865295
flat_share_20_delta_1,0.0,0.004130169487357433,0.0,0.0,0.0,0.0008260338974714867
context_ret_product__up_ratio_5__ret_3,0.0,0.0,0.0,0.0011344037276933183,0.0021853815056139124,0.0006639570466614461
flat_share_5_lag2,0.0,0.0,0.0,0.0025290822168436136,0.0,0.0005058164433687227
stale_trade_share_5_lag2,0.0,0.0,0.0,0.0022594417758761746,0.0,0.00045188835517523493
stale_trade_share_5_lag12,0.0,0.0,0.0004686227432472298,0.0,0.000956328960135262,0.00028499034067649834
flat_share_20_delta_6,0.0,0.0,0.0,0.0,0.0,0.0
positive_basis_pressure,0.0,0.0,0.0,0.0,0.0,0.0
nr4_flag,0.0,0.0,0.0,0.0,0.0,0.0
nr7_flag,0.0,0.0,0.0,0.0,0.0,0.0
upward_mid_drift,0.0,0.0,0.0,0.0,0.0,0.0
last_1m_up,0.0,0.0,0.0,0.0,0.0,0.0
last_second_reversal_flag,0.0,0.0,0.0,0.0,0.0,0.0
late_window_acceleration_flag,0.0,0.0,0.0,0.0,0.0,0.0
is_weekend,0.0,0.0,0.0,0.0,0.0,0.0
taker_buy_ratio,0.0,0.0,0.0,0.0,0.0,0.0
stale_trade_share_20_delta_1,0.0,0.0,0.0,0.0,0.0,0.0
negative_basis_pressure,0.0,0.0,0.0,0.0,0.0,0.0
downward_mid_drift,0.0,0.0,0.0,0.0,0.0,0.0
price_direction_flips_30s,0.0,0.0,0.0,0.0,0.0,0.0
burst_volume_flag,0.0,0.0,0.0,0.0,0.0,0.0
flat_share_5_delta_1,0.0,0.0,0.0,0.0,0.0,0.0
