abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
8236.0,1.0,0.0,nan,nan,0.0,0.5,0.0,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,-0.39321279053461616,0.7,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0
8236.0,1.0,0.0,nan,nan,0.0,0.5,0.025,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,-0.39321279053461616,0.7,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0
8236.0,1.0,0.0,nan,nan,0.0,0.5,0.05,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,-0.39321279053461616,0.7,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0
7620.0,0.9252064108790675,276.0,0.6278942589123433,0.6673716916411687,0.03351141330743079,0.5,0.075,340.0,0.0412821758135017,0.9962264150943396,0.7372510927634774,6072.0,6072.0,0.9897045842386815,1.0,1.0,1.0,-0.39321279053461616,0.7,6095.0,0.9897045843090339,2141.0,0.7400437105390967,0.5623823810504605,0.5651863688744982,0.9664885866925692,8236.0,0.0,0.0
7620.0,0.9252064108790675,276.0,0.6278942589123433,0.6673716916411687,0.03351141330743079,0.5,0.1,340.0,0.0412821758135017,0.9962264150943396,0.7372510927634774,6072.0,6072.0,0.9897045842386815,1.0,1.0,1.0,-0.39321279053461616,0.7,6095.0,0.9897045843090339,2141.0,0.7400437105390967,0.5623823810504605,0.5651863688744982,0.9664885866925692,8236.0,0.0,0.0
6245.0,0.7582564351627004,956.0,0.6137440677685716,0.6460006359771406,0.1160757649344342,0.5,0.15,1035.0,0.12566779990286547,0.9794913863822805,0.7248664400194269,5970.0,5970.0,0.964738780055925,1.0,1.0,1.0,-0.39321279053461616,0.7,6095.0,0.9647387810686415,2141.0,0.7400437105390967,0.5543274264668422,0.5651863688744982,0.8839242350655658,8236.0,0.0,0.0
4114.0,0.4995143273433706,2037.0,0.5815844374384798,0.6009109605292059,0.24732880038853813,0.5,0.2,2085.0,0.2531568722680913,0.9437243642329779,0.6983972802331229,5752.0,5752.0,0.9194739172886643,1.0,1.0,1.0,-0.39321279053461616,0.7,6095.0,0.9194739197905711,2141.0,0.7400437105390967,0.5399864224916051,0.5651863688744982,0.7526711996114619,8236.0,0.0,0.0
2999.0,0.36413307430791647,2983.0,0.5575540526032567,0.570491901800203,0.3621903836813987,0.5,0.3,2254.0,0.2736765420106848,0.9074651353568499,0.6715638659543468,5531.0,5531.0,0.8645704232611308,1.0,0.8707631059658569,1.0,-0.39321279053461616,0.7,6095.0,0.8645704258980608,2141.0,0.7400437105390967,0.5200127769522237,0.5651863688744982,0.6378096163186012,8236.0,0.0,0.0
0.0,0.0,5879.0,0.5087344250652047,0.5065616159700442,0.7138173870811073,0.5,0.5,2357.0,0.2861826129188927,0.7245283018867924,0.5361826129188927,4416.0,4416.0,0.6321070524661757,0.6676369369747617,0.36136051132121544,1.0,-0.39321279053461616,0.7,6095.0,0.6321070574853511,2141.0,0.7400437105390967,0.44482782464347476,0.5651863688744982,0.2861826129188927,8236.0,0.0,0.0
0.0,0.0,5879.0,0.5087344250652047,0.5065616159700442,0.7138173870811073,0.5,1.0,2357.0,0.2861826129188927,0.7245283018867924,0.5361826129188927,4416.0,4416.0,0.6321070524661757,0.6676369369747617,0.36136051132121544,1.0,-0.39321279053461616,0.7,6095.0,0.6321070574853511,2141.0,0.7400437105390967,0.44482782464347476,0.5651863688744982,0.2861826129188927,8236.0,0.0,0.0
