bin_index,limit_price,empirical_gc,mean_h2_gc
7,0.23,0.20408163265306123,0.2537226974964142
7,0.24,0.22448979591836735,0.2639271020889282
7,0.25,0.23469387755102042,0.2801048457622528
7,0.26,0.25510204081632654,0.29637643694877625
7,0.27,0.2653061224489796,0.3082989752292633
7,0.28,0.2653061224489796,0.3194759786128998
7,0.29,0.2755102040816326,0.3332464396953583
7,0.3,0.2857142857142857,0.3509760797023773
7,0.31,0.29591836734693877,0.3622583746910095
7,0.32,0.3163265306122449,0.3766506612300873
7,0.33,0.32653061224489793,0.3940030336380005
7,0.34,0.336734693877551,0.41615426540374756
7,0.35,0.37755102040816324,0.4426157772541046
7,0.36,0.40816326530612246,0.46111059188842773
7,0.37,0.4387755102040816,0.48146501183509827
7,0.38,0.4489795918367347,0.4982675313949585
7,0.39,0.47959183673469385,0.5147221684455872
7,0.4,0.5102040816326531,0.5472429990768433
7,0.41,0.5102040816326531,0.5717597007751465
7,0.42,0.5204081632653061,0.5897794961929321
7,0.43,0.5306122448979592,0.6092724800109863
7,0.44,0.5306122448979592,0.6348137259483337
7,0.45,0.5408163265306123,0.6609411239624023
7,0.46,0.5816326530612245,0.6860610842704773
7,0.47,0.6530612244897959,0.7120159864425659
7,0.48,0.673469387755102,0.7340758442878723
7,0.49,0.6836734693877551,0.7552146911621094
7,0.5,0.7448979591836735,0.7816507816314697
7,0.51,0.7857142857142857,0.8047488331794739
7,0.52,0.8061224489795918,0.8285295367240906
7,0.53,0.8163265306122449,0.8490714430809021
7,0.54,0.8469387755102041,0.8661223649978638
7,0.55,0.8571428571428571,0.889854371547699
7,0.56,0.8775510204081632,0.9074550271034241
7,0.57,0.9183673469387755,0.9202756881713867
7,0.58,0.9591836734693877,0.9342209696769714
7,0.59,0.9591836734693877,0.9495678544044495
7,0.6,0.9693877551020408,0.9597691297531128
7,0.61,0.9693877551020408,0.9680681228637695
7,0.62,0.9795918367346939,0.9744665026664734
7,0.63,0.9897959183673469,0.9797501564025879
7,0.64,1.0,0.9849189519882202
7,0.65,1.0,0.9887956976890564
7,0.66,1.0,0.9920448064804077
7,0.67,1.0,0.9940422773361206
7,0.68,1.0,0.9948832988739014
7,0.69,1.0,0.996082067489624
7,0.7,1.0,0.9972414374351501
7,0.71,1.0,0.9978118538856506
7,0.72,1.0,0.9981386065483093
7,0.73,1.0,0.9987244009971619
7,0.74,1.0,0.9989929795265198
7,0.75,1.0,0.9993177056312561
7,0.76,1.0,0.9994564652442932
7,0.77,1.0,0.9995928406715393
7,0.78,1.0,0.9997341632843018
7,0.79,1.0,0.9998306035995483
7,0.8,1.0,0.9998847842216492
7,0.81,1.0,0.9999253153800964
7,0.82,1.0,0.9999673962593079
7,0.83,1.0,0.999980628490448
7,0.84,1.0,0.9999887347221375
7,0.85,1.0,0.9999921917915344
8,0.01,0.0,0.008993743918836117
8,0.02,0.0,0.018637698143720627
8,0.03,0.0,0.028049875050783157
8,0.04,0.01020408163265306,0.034273743629455566
8,0.05,0.01020408163265306,0.04428580775856972
8,0.06,0.01020408163265306,0.05614957958459854
8,0.07,0.02040816326530612,0.062434177845716476
8,0.08,0.02040816326530612,0.07065854966640472
8,0.09,0.030612244897959183,0.07990862429141998
8,0.1,0.05102040816326531,0.09479875862598419
8,0.11,0.061224489795918366,0.10866769403219223
8,0.12,0.07142857142857142,0.12088747322559357
8,0.13,0.09183673469387756,0.1309157907962799
8,0.14,0.10204081632653061,0.14492253959178925
8,0.15,0.10204081632653061,0.15729787945747375
8,0.16,0.10204081632653061,0.16876037418842316
8,0.17,0.12244897959183673,0.18101388216018677
8,0.18,0.14285714285714285,0.19587792456150055
8,0.19,0.15306122448979592,0.20586428046226501
8,0.2,0.15306122448979592,0.2197435200214386
8,0.21,0.16326530612244897,0.232627272605896
8,0.22,0.17346938775510204,0.24248839914798737
8,0.23,0.20408163265306123,0.2537226974964142
8,0.24,0.22448979591836735,0.2639271020889282
8,0.25,0.23469387755102042,0.2801048457622528
8,0.26,0.25510204081632654,0.29637643694877625
8,0.27,0.2653061224489796,0.3082989752292633
8,0.28,0.2653061224489796,0.3194759786128998
8,0.29,0.2755102040816326,0.3332464396953583
8,0.3,0.2857142857142857,0.3509760797023773
8,0.31,0.29591836734693877,0.3622583746910095
8,0.32,0.3163265306122449,0.3766506612300873
8,0.33,0.32653061224489793,0.3940030336380005
8,0.34,0.336734693877551,0.41615426540374756
8,0.35,0.37755102040816324,0.4426157772541046
8,0.36,0.40816326530612246,0.46111059188842773
8,0.37,0.4387755102040816,0.48146501183509827
8,0.38,0.4489795918367347,0.4982675313949585
8,0.39,0.47959183673469385,0.5147221684455872
8,0.4,0.5102040816326531,0.5472429990768433
8,0.41,0.5102040816326531,0.5717597007751465
8,0.42,0.5204081632653061,0.5897794961929321
8,0.43,0.5306122448979592,0.6092724800109863
8,0.44,0.5306122448979592,0.6348137259483337
8,0.45,0.5408163265306123,0.6609411239624023
8,0.46,0.5816326530612245,0.6860610842704773
8,0.47,0.6530612244897959,0.7120159864425659
8,0.48,0.673469387755102,0.7340758442878723
8,0.49,0.6836734693877551,0.7552146911621094
8,0.5,0.7448979591836735,0.7816507816314697
8,0.51,0.7857142857142857,0.8047488331794739
8,0.52,0.8061224489795918,0.8285295367240906
8,0.53,0.8163265306122449,0.8490714430809021
8,0.54,0.8469387755102041,0.8661223649978638
8,0.55,0.8571428571428571,0.889854371547699
8,0.56,0.8775510204081632,0.9074550271034241
8,0.57,0.9183673469387755,0.9202756881713867
8,0.58,0.9591836734693877,0.9342209696769714
8,0.59,0.9591836734693877,0.9495678544044495
8,0.6,0.9693877551020408,0.9597691297531128
8,0.61,0.9693877551020408,0.9680681228637695
8,0.62,0.9795918367346939,0.9744665026664734
8,0.63,0.9897959183673469,0.9797501564025879
8,0.64,1.0,0.9849189519882202
8,0.65,1.0,0.9887956976890564
8,0.66,1.0,0.9920448064804077
8,0.67,1.0,0.9940422773361206
8,0.68,1.0,0.9948832988739014
8,0.69,1.0,0.996082067489624
8,0.7,1.0,0.9972414374351501
8,0.71,1.0,0.9978118538856506
8,0.72,1.0,0.9981386065483093
8,0.73,1.0,0.9987244009971619
8,0.74,1.0,0.9989929795265198
8,0.75,1.0,0.9993177056312561
8,0.76,1.0,0.9994564652442932
8,0.77,1.0,0.9995928406715393
8,0.78,1.0,0.9997341632843018
8,0.79,1.0,0.9998306035995483
8,0.8,1.0,0.9998847842216492
8,0.81,1.0,0.9999253153800964
8,0.82,1.0,0.9999673962593079
8,0.83,1.0,0.999980628490448
8,0.84,1.0,0.9999887347221375
8,0.85,1.0,0.9999921917915344
9,0.01,0.0,0.008993743918836117
9,0.02,0.0,0.018637698143720627
9,0.03,0.0,0.028049875050783157
9,0.04,0.01020408163265306,0.034273743629455566
9,0.05,0.01020408163265306,0.04428580775856972
9,0.06,0.01020408163265306,0.05614957958459854
9,0.07,0.02040816326530612,0.062434177845716476
9,0.08,0.02040816326530612,0.07065854966640472
9,0.09,0.030612244897959183,0.07990862429141998
9,0.1,0.05102040816326531,0.09479875862598419
9,0.11,0.061224489795918366,0.10866769403219223
9,0.12,0.07142857142857142,0.12088747322559357
9,0.13,0.09183673469387756,0.1309157907962799
9,0.14,0.10204081632653061,0.14492253959178925
9,0.15,0.10204081632653061,0.15729787945747375
9,0.16,0.10204081632653061,0.16876037418842316
9,0.17,0.12244897959183673,0.18101388216018677
9,0.18,0.14285714285714285,0.19587792456150055
9,0.19,0.15306122448979592,0.20586428046226501
9,0.2,0.15306122448979592,0.2197435200214386
9,0.21,0.16326530612244897,0.232627272605896
9,0.22,0.17346938775510204,0.24248839914798737
9,0.23,0.20408163265306123,0.2537226974964142
9,0.24,0.22448979591836735,0.2639271020889282
9,0.25,0.23469387755102042,0.2801048457622528
9,0.26,0.25510204081632654,0.29637643694877625
9,0.27,0.2653061224489796,0.3082989752292633
9,0.28,0.2653061224489796,0.3194759786128998
9,0.29,0.2755102040816326,0.3332464396953583
9,0.3,0.2857142857142857,0.3509760797023773
9,0.31,0.29591836734693877,0.3622583746910095
9,0.32,0.3163265306122449,0.3766506612300873
9,0.33,0.32653061224489793,0.3940030336380005
9,0.34,0.336734693877551,0.41615426540374756
9,0.35,0.37755102040816324,0.4426157772541046
9,0.36,0.40816326530612246,0.46111059188842773
9,0.37,0.4387755102040816,0.48146501183509827
9,0.38,0.4489795918367347,0.4982675313949585
9,0.39,0.47959183673469385,0.5147221684455872
9,0.4,0.5102040816326531,0.5472429990768433
9,0.41,0.5102040816326531,0.5717597007751465
9,0.42,0.5204081632653061,0.5897794961929321
9,0.43,0.5306122448979592,0.6092724800109863
9,0.44,0.5306122448979592,0.6348137259483337
9,0.45,0.5408163265306123,0.6609411239624023
9,0.46,0.5816326530612245,0.6860610842704773
9,0.47,0.6530612244897959,0.7120159864425659
9,0.48,0.673469387755102,0.7340758442878723
9,0.49,0.6836734693877551,0.7552146911621094
9,0.5,0.7448979591836735,0.7816507816314697
9,0.51,0.7857142857142857,0.8047488331794739
9,0.52,0.8061224489795918,0.8285295367240906
9,0.53,0.8163265306122449,0.8490714430809021
9,0.54,0.8469387755102041,0.8661223649978638
9,0.55,0.8571428571428571,0.889854371547699
9,0.56,0.8775510204081632,0.9074550271034241
9,0.57,0.9183673469387755,0.9202756881713867
9,0.58,0.9591836734693877,0.9342209696769714
9,0.59,0.9591836734693877,0.9495678544044495
9,0.6,0.9693877551020408,0.9597691297531128
9,0.61,0.9693877551020408,0.9680681228637695
9,0.62,0.9795918367346939,0.9744665026664734
9,0.63,0.9897959183673469,0.9797501564025879
9,0.64,1.0,0.9849189519882202
9,0.65,1.0,0.9887956976890564
9,0.66,1.0,0.9920448064804077
9,0.67,1.0,0.9940422773361206
9,0.68,1.0,0.9948832988739014
9,0.69,1.0,0.996082067489624
9,0.7,1.0,0.9972414374351501
9,0.71,1.0,0.9978118538856506
9,0.72,1.0,0.9981386065483093
9,0.73,1.0,0.9987244009971619
9,0.74,1.0,0.9989929795265198
9,0.75,1.0,0.9993177056312561
9,0.76,1.0,0.9994564652442932
9,0.77,1.0,0.9995928406715393
9,0.78,1.0,0.9997341632843018
9,0.79,1.0,0.9998306035995483
9,0.8,1.0,0.9998847842216492
9,0.81,1.0,0.9999253153800964
9,0.82,1.0,0.9999673962593079
9,0.83,1.0,0.999980628490448
9,0.84,1.0,0.9999887347221375
9,0.85,1.0,0.9999921917915344
10,0.01,0.0,0.008993743918836117
10,0.02,0.0,0.018637698143720627
10,0.03,0.0,0.028049875050783157
10,0.04,0.01020408163265306,0.034273743629455566
10,0.05,0.01020408163265306,0.04428580775856972
10,0.06,0.01020408163265306,0.05614957958459854
10,0.07,0.02040816326530612,0.062434177845716476
10,0.08,0.02040816326530612,0.07065854966640472
10,0.09,0.030612244897959183,0.07990862429141998
10,0.1,0.05102040816326531,0.09479875862598419
10,0.11,0.061224489795918366,0.10866769403219223
10,0.12,0.07142857142857142,0.12088747322559357
10,0.13,0.09183673469387756,0.1309157907962799
10,0.14,0.10204081632653061,0.14492253959178925
10,0.15,0.10204081632653061,0.15729787945747375
10,0.16,0.10204081632653061,0.16876037418842316
10,0.17,0.12244897959183673,0.18101388216018677
10,0.18,0.14285714285714285,0.19587792456150055
10,0.19,0.15306122448979592,0.20586428046226501
10,0.2,0.15306122448979592,0.2197435200214386
10,0.21,0.16326530612244897,0.232627272605896
10,0.22,0.17346938775510204,0.24248839914798737
10,0.23,0.20408163265306123,0.2537226974964142
10,0.24,0.22448979591836735,0.2639271020889282
10,0.25,0.23469387755102042,0.2801048457622528
10,0.26,0.25510204081632654,0.29637643694877625
10,0.27,0.2653061224489796,0.3082989752292633
10,0.28,0.2653061224489796,0.3194759786128998
10,0.29,0.2755102040816326,0.3332464396953583
10,0.3,0.2857142857142857,0.3509760797023773
10,0.31,0.29591836734693877,0.3622583746910095
10,0.32,0.3163265306122449,0.3766506612300873
10,0.33,0.32653061224489793,0.3940030336380005
10,0.34,0.336734693877551,0.41615426540374756
10,0.35,0.37755102040816324,0.4426157772541046
10,0.36,0.40816326530612246,0.46111059188842773
10,0.37,0.4387755102040816,0.48146501183509827
10,0.38,0.4489795918367347,0.4982675313949585
10,0.39,0.47959183673469385,0.5147221684455872
10,0.4,0.5102040816326531,0.5472429990768433
10,0.41,0.5102040816326531,0.5717597007751465
10,0.42,0.5204081632653061,0.5897794961929321
10,0.43,0.5306122448979592,0.6092724800109863
10,0.44,0.5306122448979592,0.6348137259483337
10,0.45,0.5408163265306123,0.6609411239624023
10,0.46,0.5816326530612245,0.6860610842704773
10,0.47,0.6530612244897959,0.7120159864425659
10,0.48,0.673469387755102,0.7340758442878723
10,0.49,0.6836734693877551,0.7552146911621094
10,0.5,0.7448979591836735,0.7816507816314697
10,0.51,0.7857142857142857,0.8047488331794739
10,0.52,0.8061224489795918,0.8285295367240906
10,0.53,0.8163265306122449,0.8490714430809021
10,0.54,0.8469387755102041,0.8661223649978638
10,0.55,0.8571428571428571,0.889854371547699
10,0.56,0.8775510204081632,0.9074550271034241
10,0.57,0.9183673469387755,0.9202756881713867
10,0.58,0.9591836734693877,0.9342209696769714
10,0.59,0.9591836734693877,0.9495678544044495
10,0.6,0.9693877551020408,0.9597691297531128
10,0.61,0.9693877551020408,0.9680681228637695
10,0.62,0.9795918367346939,0.9744665026664734
10,0.63,0.9897959183673469,0.9797501564025879
10,0.64,1.0,0.9849189519882202
10,0.65,1.0,0.9887956976890564
10,0.66,1.0,0.9920448064804077
10,0.67,1.0,0.9940422773361206
10,0.68,1.0,0.9948832988739014
10,0.69,1.0,0.996082067489624
10,0.7,1.0,0.9972414374351501
10,0.71,1.0,0.9978118538856506
10,0.72,1.0,0.9981386065483093
10,0.73,1.0,0.9987244009971619
10,0.74,1.0,0.9989929795265198
10,0.75,1.0,0.9993177056312561
10,0.76,1.0,0.9994564652442932
10,0.77,1.0,0.9995928406715393
10,0.78,1.0,0.9997341632843018
10,0.79,1.0,0.9998306035995483
10,0.8,1.0,0.9998847842216492
10,0.81,1.0,0.9999253153800964
10,0.82,1.0,0.9999673962593079
10,0.83,1.0,0.999980628490448
10,0.84,1.0,0.9999887347221375
10,0.85,1.0,0.9999921917915344
11,0.01,0.0,0.007264621555805206
11,0.02,0.0,0.014767656102776527
11,0.03,0.016260162601626018,0.021761517971754074
11,0.04,0.024390243902439025,0.02653033472597599
11,0.05,0.032520325203252036,0.034925490617752075
11,0.06,0.032520325203252036,0.04430524259805679
11,0.07,0.032520325203252036,0.049364570528268814
11,0.08,0.04065040650406504,0.05599580332636833
11,0.09,0.056910569105691054,0.06286492198705673
11,0.1,0.056910569105691054,0.07451970130205154
11,0.11,0.07317073170731707,0.08746948838233948
11,0.12,0.08943089430894309,0.09800072759389877
11,0.13,0.08943089430894309,0.10610790550708771
11,0.14,0.08943089430894309,0.11714896559715271
11,0.15,0.10569105691056911,0.12837132811546326
11,0.16,0.12195121951219512,0.13787825405597687
11,0.17,0.12195121951219512,0.14752067625522614
11,0.18,0.13821138211382114,0.15869972109794617
11,0.19,0.16260162601626016,0.16703541576862335
11,0.2,0.18699186991869918,0.17957469820976257
11,0.21,0.18699186991869918,0.1910359114408493
11,0.22,0.21138211382113822,0.200470432639122
11,0.23,0.21138211382113822,0.21013903617858887
11,0.24,0.21951219512195122,0.21894213557243347
11,0.25,0.21951219512195122,0.2335340827703476
11,0.26,0.22764227642276422,0.2476142942905426
11,0.27,0.23577235772357724,0.25824350118637085
11,0.28,0.24390243902439024,0.26827242970466614
11,0.29,0.24390243902439024,0.27988749742507935
11,0.3,0.25203252032520324,0.2947652041912079
11,0.31,0.2601626016260163,0.3053434491157532
11,0.32,0.2764227642276423,0.3187612295150757
11,0.33,0.2764227642276423,0.33401304483413696
11,0.34,0.3089430894308943,0.3536820411682129
11,0.35,0.3170731707317073,0.3769789934158325
11,0.36,0.34146341463414637,0.3933286964893341
11,0.37,0.3983739837398374,0.4109138548374176
11,0.38,0.4065040650406504,0.4265928864479065
11,0.39,0.43089430894308944,0.44112083315849304
11,0.4,0.4634146341463415,0.4699516296386719
11,0.41,0.4796747967479675,0.4922626316547394
11,0.42,0.5203252032520326,0.5082762241363525
11,0.43,0.5365853658536586,0.5269457697868347
11,0.44,0.5447154471544715,0.5506947040557861
11,0.45,0.5528455284552846,0.5755171179771423
11,0.46,0.5772357723577236,0.5998585820198059
11,0.47,0.6097560975609756,0.6250795125961304
11,0.48,0.6260162601626016,0.6487439870834351
11,0.49,0.6504065040650406,0.670910120010376
11,0.5,0.6585365853658537,0.6995996832847595
11,0.51,0.6666666666666666,0.7237412333488464
11,0.52,0.6910569105691057,0.7490690350532532
11,0.53,0.6991869918699187,0.7714858055114746
11,0.54,0.7317073170731707,0.792838454246521
11,0.55,0.7723577235772358,0.821967601776123
11,0.56,0.7886178861788617,0.8440126180648804
11,0.57,0.8211382113821138,0.8618113398551941
11,0.58,0.8455284552845529,0.8806288242340088
11,0.59,0.8617886178861789,0.9019424319267273
11,0.6,0.8943089430894309,0.9179812073707581
11,0.61,0.9024390243902439,0.9311914443969727
11,0.62,0.9105691056910569,0.942305862903595
11,0.63,0.926829268292683,0.9518603086471558
11,0.64,0.9349593495934959,0.9618717432022095
11,0.65,0.943089430894309,0.9698843955993652
11,0.66,0.9512195121951219,0.9768946766853333
11,0.67,0.959349593495935,0.9818654656410217
11,0.68,0.959349593495935,0.9840649962425232
11,0.69,0.959349593495935,0.9871683716773987
11,0.7,0.959349593495935,0.9903621673583984
11,0.71,0.967479674796748,0.992164671421051
11,0.72,0.975609756097561,0.9932470917701721
11,0.73,0.991869918699187,0.9951286911964417
11,0.74,0.991869918699187,0.9960662722587585
11,0.75,0.991869918699187,0.9971408843994141
11,0.76,1.0,0.9976797699928284
11,0.77,1.0,0.998217761516571
11,0.78,1.0,0.9987685084342957
11,0.79,1.0,0.9991388916969299
11,0.8,1.0,0.9993922114372253
11,0.81,1.0,0.9995833039283752
11,0.82,1.0,0.9997955560684204
11,0.83,1.0,0.9998741745948792
11,0.84,1.0,0.9999206066131592
11,0.85,1.0,0.9999438524246216
12,0.01,0.019230769230769232,0.004593449644744396
12,0.02,0.019230769230769232,0.008969388902187347
12,0.03,0.028846153846153848,0.0129257682710886
12,0.04,0.038461538461538464,0.01578674092888832
12,0.05,0.04807692307692308,0.02150900475680828
12,0.06,0.04807692307692308,0.027419546619057655
12,0.07,0.057692307692307696,0.030690938234329224
12,0.08,0.057692307692307696,0.034940384328365326
12,0.09,0.057692307692307696,0.03866414725780487
12,0.1,0.057692307692307696,0.04605492576956749
12,0.11,0.057692307692307696,0.055501800030469894
12,0.12,0.057692307692307696,0.06247512623667717
12,0.13,0.0673076923076923,0.06783635169267654
12,0.14,0.0673076923076923,0.074887216091156
12,0.15,0.0673076923076923,0.08275138586759567
12,0.16,0.07692307692307693,0.08967028558254242
12,0.17,0.07692307692307693,0.09614714980125427
12,0.18,0.09615384615384616,0.10328621417284012
12,0.19,0.11538461538461539,0.1088903620839119
12,0.2,0.1346153846153846,0.11857954412698746
12,0.21,0.15384615384615385,0.12737832963466644
12,0.22,0.16346153846153846,0.13517938554286957
12,0.23,0.17307692307692307,0.14185816049575806
12,0.24,0.18269230769230768,0.1481073498725891
12,0.25,0.18269230769230768,0.1597755253314972
12,0.26,0.20192307692307693,0.17046286165714264
12,0.27,0.22115384615384615,0.1784289926290512
12,0.28,0.23076923076923078,0.1856968104839325
12,0.29,0.23076923076923078,0.19419677555561066
12,0.3,0.23076923076923078,0.205062597990036
12,0.31,0.2403846153846154,0.21387934684753418
12,0.32,0.27884615384615385,0.22459842264652252
12,0.33,0.27884615384615385,0.23592440783977509
12,0.34,0.27884615384615385,0.25096946954727173
12,0.35,0.28846153846153844,0.2698257565498352
12,0.36,0.2980769230769231,0.2821110785007477
12,0.37,0.3076923076923077,0.29578253626823425
12,0.38,0.3076923076923077,0.30846625566482544
12,0.39,0.3076923076923077,0.3194288909435272
12,0.4,0.3269230769230769,0.34330490231513977
12,0.41,0.34615384615384615,0.36140263080596924
12,0.42,0.34615384615384615,0.37447676062583923
12,0.43,0.36538461538461536,0.3906182050704956
12,0.44,0.38461538461538464,0.40954285860061646
12,0.45,0.38461538461538464,0.43206754326820374
12,0.46,0.40384615384615385,0.45357805490493774
12,0.47,0.41346153846153844,0.47704553604125977
12,0.48,0.4326923076923077,0.5016123056411743
12,0.49,0.46153846153846156,0.5242605805397034
12,0.5,0.49038461538461536,0.5553642511367798
12,0.51,0.5096153846153846,0.5801400542259216
12,0.52,0.5576923076923077,0.6058368682861328
12,0.53,0.5769230769230769,0.6305263042449951
12,0.54,0.6057692307692307,0.6569451093673706
12,0.55,0.6826923076923077,0.6923129558563232
12,0.56,0.7019230769230769,0.7217384576797485
12,0.57,0.7115384615384616,0.7464009523391724
12,0.58,0.7211538461538461,0.7724946737289429
12,0.59,0.7692307692307693,0.802220344543457
12,0.6,0.7884615384615384,0.8278985619544983
12,0.61,0.8076923076923077,0.8499228358268738
12,0.62,0.8557692307692307,0.8691734671592712
12,0.63,0.8846153846153846,0.8862322568893433
12,0.64,0.8942307692307693,0.9053738117218018
12,0.65,0.9230769230769231,0.9215113520622253
12,0.66,0.9326923076923077,0.9367651343345642
12,0.67,0.9326923076923077,0.94845050573349
12,0.68,0.9615384615384616,0.953913688659668
12,0.69,0.9615384615384616,0.9616489410400391
12,0.7,0.9711538461538461,0.970042884349823
12,0.71,0.9711538461538461,0.9752390384674072
12,0.72,0.9807692307692307,0.9782567620277405
12,0.73,0.9807692307692307,0.9838533401489258
12,0.74,1.0,0.9866098761558533
12,0.75,1.0,0.9898733496665955
12,0.76,1.0,0.9916250705718994
12,0.77,1.0,0.9934403300285339
12,0.78,1.0,0.9953447580337524
12,0.79,1.0,0.9966204762458801
12,0.8,1.0,0.997563898563385
12,0.81,1.0,0.9982640743255615
12,0.82,1.0,0.9991130828857422
12,0.83,1.0,0.9994463324546814
12,0.84,1.0,0.9996381402015686
12,0.85,1.0,0.9997405409812927
13,0.01,0.0,0.004187905229628086
13,0.02,0.018867924528301886,0.007879898883402348
13,0.03,0.018867924528301886,0.010995610617101192
13,0.04,0.018867924528301886,0.013365456834435463
13,0.05,0.018867924528301886,0.01886790245771408
13,0.06,0.018867924528301886,0.023845842108130455
13,0.07,0.02830188679245283,0.02703108638525009
13,0.08,0.02830188679245283,0.030683644115924835
13,0.09,0.02830188679245283,0.03361034765839577
13,0.1,0.02830188679245283,0.039522673934698105
13,0.11,0.03773584905660377,0.049148235470056534
13,0.12,0.03773584905660377,0.05533432587981224
13,0.13,0.04716981132075472,0.0599023662507534
13,0.14,0.04716981132075472,0.06542136520147324
13,0.15,0.0660377358490566,0.07270027697086334
13,0.16,0.07547169811320754,0.07880682498216629
13,0.17,0.08490566037735849,0.08402152359485626
13,0.18,0.08490566037735849,0.08932721614837646
13,0.19,0.08490566037735849,0.09412311762571335
13,0.2,0.09433962264150944,0.10351481288671494
13,0.21,0.09433962264150944,0.11184129863977432
13,0.22,0.09433962264150944,0.11990285664796829
13,0.23,0.10377358490566038,0.12546388804912567
13,0.24,0.10377358490566038,0.1309056431055069
13,0.25,0.10377358490566038,0.14185093343257904
13,0.26,0.11320754716981132,0.15065997838974
13,0.27,0.12264150943396226,0.15806126594543457
13,0.28,0.12264150943396226,0.16434961557388306
13,0.29,0.14150943396226415,0.17203441262245178
13,0.3,0.1509433962264151,0.18112067878246307
13,0.31,0.16037735849056603,0.189988374710083
13,0.32,0.16037735849056603,0.2007262259721756
13,0.33,0.16037735849056603,0.2104538381099701
13,0.34,0.16037735849056603,0.22361260652542114
13,0.35,0.16037735849056603,0.2400640845298767
13,0.36,0.1792452830188679,0.2494100034236908
13,0.37,0.1792452830188679,0.2607634961605072
13,0.38,0.18867924528301888,0.27181875705718994
13,0.39,0.19811320754716982,0.2802567481994629
13,0.4,0.2169811320754717,0.29943785071372986
13,0.41,0.2169811320754717,0.3135645091533661
13,0.42,0.2169811320754717,0.3235381245613098
13,0.43,0.2358490566037736,0.3374967873096466
13,0.44,0.27358490566037735,0.35139816999435425
13,0.45,0.2830188679245283,0.3704323172569275
13,0.46,0.3113207547169811,0.3876495957374573
13,0.47,0.3113207547169811,0.40775710344314575
13,0.48,0.330188679245283,0.430192232131958
13,0.49,0.3490566037735849,0.4514193534851074
13,0.5,0.3867924528301887,0.47884008288383484
13,0.51,0.42452830188679247,0.5005372762680054
13,0.52,0.4716981132075472,0.5212106704711914
13,0.53,0.49056603773584906,0.5444886684417725
13,0.54,0.5,0.5722243189811707
13,0.55,0.5283018867924528,0.6053687334060669
13,0.56,0.5754716981132075,0.6354580521583557
13,0.57,0.5849056603773585,0.6616002321243286
13,0.58,0.6132075471698113,0.6876828074455261
13,0.59,0.6509433962264151,0.7170195579528809
13,0.6,0.6792452830188679,0.746164083480835
13,0.61,0.7075471698113207,0.7705973386764526
13,0.62,0.7075471698113207,0.7927099466323853
13,0.63,0.7452830188679245,0.8140660524368286
13,0.64,0.7830188679245284,0.8385716080665588
13,0.65,0.839622641509434,0.8601776957511902
13,0.66,0.8584905660377359,0.8829630613327026
13,0.67,0.8867924528301887,0.9023376107215881
13,0.68,0.8962264150943396,0.9119402170181274
13,0.69,0.9150943396226415,0.9247425198554993
13,0.7,0.9433962264150944,0.9391771554946899
13,0.71,0.9528301886792453,0.9488911032676697
13,0.72,0.9716981132075472,0.9545954465866089
13,0.73,0.9716981132075472,0.9654629826545715
13,0.74,0.9811320754716981,0.9707022905349731
13,0.75,0.9811320754716981,0.9767348170280457
13,0.76,0.9811320754716981,0.9808197021484375
13,0.77,0.9811320754716981,0.9847290515899658
13,0.78,0.9811320754716981,0.988644003868103
13,0.79,0.9905660377358491,0.9912790060043335
13,0.8,1.0,0.9935548305511475
13,0.81,1.0,0.9951961636543274
13,0.82,1.0,0.9973036646842957
13,0.83,1.0,0.9982500672340393
13,0.84,1.0,0.998782753944397
13,0.85,1.0,0.999109148979187
14,0.01,0.0,0.0025876390282064676
14,0.02,0.012658227848101266,0.0046045114286243916
14,0.03,0.012658227848101266,0.0061623346991837025
14,0.04,0.02531645569620253,0.007502339314669371
14,0.05,0.02531645569620253,0.011208536103367805
14,0.06,0.02531645569620253,0.0140548599883914
14,0.07,0.02531645569620253,0.016096865758299828
14,0.08,0.02531645569620253,0.018279384821653366
14,0.09,0.02531645569620253,0.019684666767716408
14,0.1,0.02531645569620253,0.02308640070259571
14,0.11,0.02531645569620253,0.030180858448147774
14,0.12,0.05063291139240506,0.03400232642889023
14,0.13,0.05063291139240506,0.03668242692947388
14,0.14,0.06329113924050633,0.03981349617242813
14,0.15,0.0759493670886076,0.044631268829107285
14,0.16,0.0759493670886076,0.048800528049468994
14,0.17,0.08860759493670886,0.05191453546285629
14,0.18,0.08860759493670886,0.054751619696617126
14,0.19,0.08860759493670886,0.0577784925699234
14,0.2,0.10126582278481013,0.06486404687166214
14,0.21,0.11392405063291139,0.07088687270879745
14,0.22,0.11392405063291139,0.07757512480020523
14,0.23,0.12658227848101267,0.08094804733991623
14,0.24,0.1518987341772152,0.08456121385097504
14,0.25,0.1518987341772152,0.09274128079414368
14,0.26,0.1518987341772152,0.09853759407997131
14,0.27,0.16455696202531644,0.10371209681034088
14,0.28,0.16455696202531644,0.10775057971477509
14,0.29,0.16455696202531644,0.1129915863275528
14,0.3,0.16455696202531644,0.11902651935815811
14,0.31,0.16455696202531644,0.12580537796020508
14,0.32,0.17721518987341772,0.13367994129657745
14,0.33,0.189873417721519,0.13995103538036346
14,0.34,0.20253164556962025,0.14879952371120453
14,0.35,0.20253164556962025,0.1606989949941635
14,0.36,0.20253164556962025,0.16684696078300476
14,0.37,0.21518987341772153,0.17463189363479614
14,0.38,0.21518987341772153,0.18252205848693848
