abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
1292.0,0.7340909090909091,139.0,0.5705869857728754,0.5863290914092276,0.07897727272727273,0.5,0.075,329.0,0.18693181818181817,0.9904988123515439,0.7107954545454546,1251.0,1251.0,0.9697934890072047,1.0,1.0,1.0,-0.030691151380252628,0.8,1263.0,0.9697934890072047,497.0,0.7176136363636364,0.5615091919935196,0.5682228514151557,0.9210227272727273,1760.0,0.0,0.0
1292.0,0.7340909090909091,139.0,0.5705869857728754,0.5863290914092276,0.07897727272727273,0.5,0.1,329.0,0.18693181818181817,0.9904988123515439,0.7107954545454546,1251.0,1251.0,0.9697934890072047,1.0,1.0,1.0,-0.030691151380252628,0.8,1263.0,0.9697934890072047,497.0,0.7176136363636364,0.5615091919935196,0.5682228514151557,0.9210227272727273,1760.0,0.0,0.0
1004.0,0.5704545454545454,263.0,0.5753928011486319,0.5875608311859902,0.1494318181818182,0.5,0.15,493.0,0.28011363636363634,0.9746634996041171,0.6994318181818182,1231.0,1231.0,0.9437766259847498,1.0,1.0,1.0,-0.030691151380252628,0.8,1263.0,0.943776627762555,497.0,0.7176136363636364,0.5544070142944396,0.5682228514151557,0.8505681818181818,1760.0,0.0,0.0
451.0,0.25625,666.0,0.5586036404466964,0.5819430026172075,0.3784090909090909,0.5,0.2,643.0,0.3653409090909091,0.9295328582739509,0.6670454545454545,1174.0,1174.0,0.8262988772456336,1.0,0.6830091453288014,1.0,-0.030691151380252628,0.8,1263.0,0.826298879223787,497.0,0.7176136363636364,0.5226262939505709,0.5682228514151557,0.6215909090909091,1760.0,0.0,0.0
221.0,0.12556818181818183,882.0,0.5415342497958376,0.5548113657312314,0.5011363636363636,0.5,0.3,657.0,0.37329545454545454,0.88756927949327,0.6369318181818182,1121.0,1121.0,0.750113672279444,0.9160459280063538,0.5269897297173503,1.0,-0.030691151380252628,0.8,1263.0,0.7501136748141836,497.0,0.7176136363636364,0.5019727243229789,0.5682228514151557,0.49886363636363634,1760.0,0.0,0.0
0.0,0.0,1097.0,0.533093371967855,0.5463510258522923,0.6232954545454545,0.5,0.5,663.0,0.37670454545454546,0.8234362628661916,0.5909090909090909,1040.0,1040.0,0.6713695656542981,0.7110935111144993,0.42991067798839816,1.0,-0.030691151380252628,0.8,1263.0,0.6713695687848834,497.0,0.7176136363636364,0.4831174269109587,0.5682228514151557,0.37670454545454546,1760.0,0.0,0.0
0.0,0.0,1097.0,0.533093371967855,0.5463510258522923,0.6232954545454545,0.5,1.0,663.0,0.37670454545454546,0.8234362628661916,0.5909090909090909,1040.0,1040.0,0.6713695656542981,0.7110935111144993,0.42991067798839816,1.0,-0.030691151380252628,0.8,1263.0,0.6713695687848834,497.0,0.7176136363636364,0.4831174269109587,0.5682228514151557,0.37670454545454546,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.5,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,0.10138595709308364,0.85,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1450.0,0.8238636363636364,76.0,0.6191544476418955,0.5966573274189756,0.04318181818181818,0.5,0.025,234.0,0.13295454545454546,0.997624703087886,0.7159090909090909,1260.0,1260.0,0.9845848228807433,1.0,1.0,1.0,0.10138595709308364,0.85,1263.0,0.9845848228807436,497.0,0.7176136363636364,0.5653659155863769,0.5682228514151557,0.9568181818181818,1760.0,0.0,0.0
1292.0,0.7340909090909091,136.0,0.5915110468591194,0.5890619421338402,0.07727272727272727,0.5,0.05,332.0,0.18863636363636363,0.9944576405384006,0.7136363636363636,1256.0,1256.0,0.9704040647007801,1.0,1.0,1.0,0.10138595709308364,0.85,1263.0,0.9704040647007801,497.0,0.7176136363636364,0.5624507195701784,0.5682228514151557,0.9227272727272727,1760.0,0.0,0.0
