t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss
0.595,0.4,8220.0,0.004501216545012165,0.5806451612903226,0.5,0.5403225806451613,0.5232360097323601,0.5675675675675675,0.8378378378378378,0.16216216216216217,0.595,0.4,37.0,31.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.405,8220.0,0.005717761557177616,0.5806451612903226,0.375,0.4778225806451613,0.5232360097323601,0.5106382978723404,0.6595744680851063,0.3404255319148936,0.595,0.405,47.0,31.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.41,8220.0,0.006812652068126521,0.5806451612903226,0.44,0.5103225806451613,0.5232360097323601,0.5178571428571429,0.5535714285714286,0.44642857142857145,0.595,0.41,56.0,31.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.415,8220.0,0.009732360097323601,0.5806451612903226,0.5918367346938775,0.5862409479921,0.5232360097323601,0.5875,0.3875,0.6125,0.595,0.415,80.0,31.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.42,8220.0,0.014233576642335766,0.5806451612903226,0.627906976744186,0.6042760690172544,0.5232360097323601,0.6153846153846154,0.26495726495726496,0.7350427350427351,0.595,0.42,117.0,31.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.425,8220.0,0.018613138686131386,0.5806451612903226,0.639344262295082,0.6099947117927023,0.5232360097323601,0.6274509803921569,0.20261437908496732,0.7973856209150327,0.595,0.425,153.0,31.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.43,8220.0,0.026885644768856447,0.5806451612903226,0.6,0.5903225806451613,0.5232360097323601,0.5972850678733032,0.14027149321266968,0.8597285067873304,0.595,0.43,221.0,31.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.435,8220.0,0.03844282238442823,0.5806451612903226,0.6385964912280702,0.6096208262591964,0.5232360097323601,0.6329113924050633,0.0981012658227848,0.9018987341772152,0.595,0.435,316.0,31.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.44,8220.0,0.05474452554744526,0.5806451612903226,0.60381861575179,0.5922318885210562,0.5232360097323601,0.6022222222222222,0.06888888888888889,0.9311111111111111,0.595,0.44,450.0,31.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.445,8220.0,0.07384428223844282,0.5806451612903226,0.5920138888888888,0.5863295250896057,0.5232360097323601,0.5914332784184514,0.051070840197693576,0.9489291598023064,0.595,0.445,607.0,31.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.45,8220.0,0.09452554744525547,0.5806451612903226,0.5817694369973191,0.5812072991438209,0.5232360097323601,0.5817245817245817,0.039897039897039896,0.9601029601029601,0.595,0.45,777.0,31.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.455,8220.0,0.12092457420924574,0.5806451612903226,0.5856697819314641,0.5831574716108934,0.5232360097323601,0.5855130784708249,0.03118712273641851,0.9688128772635815,0.595,0.455,994.0,31.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.46,8220.0,0.1495133819951338,0.5806451612903226,0.5701168614357263,0.5753810113630244,0.5232360097323601,0.5703824247355573,0.025223759153783564,0.9747762408462164,0.595,0.46,1229.0,31.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.465,8220.0,0.18175182481751825,0.5806451612903226,0.5645933014354066,0.5726192313628646,0.5232360097323601,0.5649263721552878,0.020749665327978582,0.9792503346720214,0.595,0.465,1494.0,31.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.47,8220.0,0.2208029197080292,0.5806451612903226,0.5538116591928252,0.5672284102415739,0.5232360097323601,0.5542699724517907,0.017079889807162536,0.9829201101928374,0.595,0.47,1815.0,31.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.475,8220.0,0.2621654501216545,0.5806451612903226,0.544256120527307,0.5624506409088148,0.5232360097323601,0.5447795823665893,0.014385150812064965,0.9856148491879351,0.595,0.475,2155.0,31.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.48,8220.0,0.31009732360097325,0.5806451612903226,0.5405083399523432,0.5605767506213328,0.5232360097323601,0.5409964692036092,0.012161632012553943,0.9878383679874461,0.595,0.48,2549.0,31.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.485,8220.0,0.36399026763990266,0.5806451612903226,0.5325903411009794,0.5566177511956509,0.5232360097323601,0.5330882352941176,0.01036096256684492,0.9896390374331551,0.595,0.485,2992.0,31.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.49,8220.0,0.4170316301703163,0.5806451612903226,0.5257580217839269,0.5532015915371248,0.5232360097323601,0.5262543757292882,0.009043173862310384,0.9909568261376897,0.595,0.49,3428.0,31.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.495,8220.0,0.470316301703163,0.5806451612903226,0.5241199478487614,0.552382554569542,0.5232360097323601,0.5245732022762545,0.00801862390067253,0.9919813760993275,0.595,0.495,3866.0,31.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.595,0.5,8220.0,0.5273722627737226,0.5806451612903226,0.5234665427509294,0.552055852020626,0.5232360097323601,0.5238754325259516,0.007151095732410611,0.9928489042675894,0.595,0.5,4335.0,31.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.4,8220.0,0.00291970802919708,0.5555555555555556,0.5,0.5277777777777778,0.5232360097323601,0.5416666666666666,0.75,0.25,0.6,0.4,24.0,18.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.405,8220.0,0.00413625304136253,0.5555555555555556,0.375,0.4652777777777778,0.5232360097323601,0.47058823529411764,0.5294117647058824,0.47058823529411764,0.6,0.405,34.0,18.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.41,8220.0,0.005231143552311436,0.5555555555555556,0.44,0.49777777777777776,0.5232360097323601,0.4883720930232558,0.4186046511627907,0.5813953488372093,0.6,0.41,43.0,18.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.415,8220.0,0.008150851581508516,0.5555555555555556,0.5918367346938775,0.5736961451247166,0.5232360097323601,0.582089552238806,0.26865671641791045,0.7313432835820896,0.6,0.415,67.0,18.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.42,8220.0,0.012652068126520682,0.5555555555555556,0.627906976744186,0.5917312661498708,0.5232360097323601,0.6153846153846154,0.17307692307692307,0.8269230769230769,0.6,0.42,104.0,18.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.425,8220.0,0.0170316301703163,0.5555555555555556,0.639344262295082,0.5974499089253188,0.5232360097323601,0.6285714285714286,0.12857142857142856,0.8714285714285714,0.6,0.425,140.0,18.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.43,8220.0,0.025304136253041364,0.5555555555555556,0.6,0.5777777777777777,0.5232360097323601,0.5961538461538461,0.08653846153846154,0.9134615384615384,0.6,0.43,208.0,18.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.435,8220.0,0.03686131386861314,0.5555555555555556,0.6385964912280702,0.5970760233918129,0.5232360097323601,0.6336633663366337,0.0594059405940594,0.9405940594059405,0.6,0.435,303.0,18.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.44,8220.0,0.05316301703163017,0.5555555555555556,0.60381861575179,0.5796870856536728,0.5232360097323601,0.6018306636155606,0.041189931350114416,0.9588100686498856,0.6,0.44,437.0,18.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.445,8220.0,0.07226277372262774,0.5555555555555556,0.5920138888888888,0.5737847222222222,0.5232360097323601,0.5909090909090909,0.030303030303030304,0.9696969696969697,0.6,0.445,594.0,18.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.45,8220.0,0.09294403892944039,0.5555555555555556,0.5817694369973191,0.5686624962764373,0.5232360097323601,0.581151832460733,0.02356020942408377,0.9764397905759162,0.6,0.45,764.0,18.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.455,8220.0,0.11934306569343066,0.5555555555555556,0.5856697819314641,0.5706126687435098,0.5232360097323601,0.5851172273190621,0.01834862385321101,0.981651376146789,0.6,0.455,981.0,18.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.46,8220.0,0.14793187347931874,0.5555555555555556,0.5701168614357263,0.5628362084956409,0.5232360097323601,0.5699013157894737,0.014802631578947368,0.9851973684210527,0.6,0.46,1216.0,18.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.465,8220.0,0.18017031630170316,0.5555555555555556,0.5645933014354066,0.5600744284954811,0.5232360097323601,0.5644834571235652,0.012153950033760972,0.987846049966239,0.6,0.465,1481.0,18.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.47,8220.0,0.2192214111922141,0.5555555555555556,0.5538116591928252,0.5546836073741903,0.5232360097323601,0.5538290788013318,0.009988901220865706,0.9900110987791343,0.6,0.47,1802.0,18.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.475,8220.0,0.2605839416058394,0.5555555555555556,0.544256120527307,0.5499058380414312,0.5232360097323601,0.5443510737628384,0.008403361344537815,0.9915966386554622,0.6,0.475,2142.0,18.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.48,8220.0,0.30851581508515813,0.5555555555555556,0.5405083399523432,0.5480319477539494,0.5232360097323601,0.5406151419558359,0.007097791798107256,0.9929022082018928,0.6,0.48,2536.0,18.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.485,8220.0,0.3624087591240876,0.5555555555555556,0.5325903411009794,0.5440729483282675,0.5232360097323601,0.5327291037260826,0.006042296072507553,0.9939577039274925,0.6,0.485,2979.0,18.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.49,8220.0,0.41545012165450124,0.5555555555555556,0.5257580217839269,0.5406567886697413,0.5232360097323601,0.5259150805270864,0.005270863836017569,0.9947291361639824,0.6,0.49,3415.0,18.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.495,8220.0,0.46873479318734795,0.5555555555555556,0.5241199478487614,0.5398377517021584,0.5232360097323601,0.5242668050869452,0.004671684401764859,0.9953283155982351,0.6,0.495,3853.0,18.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.6,0.5,8220.0,0.5257907542579076,0.5555555555555556,0.5234665427509294,0.5395110491532424,0.5232360097323601,0.523600185099491,0.0041647385469689956,0.995835261453031,0.6,0.5,4322.0,18.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
