abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_mode,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,local_delta_fallback_bucket_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
143.0,0.1166394779771615,1078.0,0.6385928093714328,0.7071467979510674,0.8792822185970636,0.01,0.3,5.0,0.004078303425774877,0.8737967914438503,0.666394779771615,817.0,817.0,0.6983112558033259,0.7461451329447897,0.578414195120437,0.8461849509898224,global,0.7548095291092078,0.8,935.0,0.6983112604013096,291.0,0.0,0.7626427406199021,0.5322320674612451,0.5989336246857843,0.12071778140293637,1226.0,0.0,0.0
0.0,0.0,1221.0,0.6324706726942415,0.6970400038970698,0.9959216965742251,0.01,0.5,5.0,0.004078303425774877,0.8213903743315508,0.6264274061990212,768.0,768.0,0.6343848879406258,0.6996852883011885,0.5223780809950855,0.7988553588766898,global,0.7548095291092078,0.8,935.0,0.6343848934261721,291.0,0.0,0.7626427406199021,0.5193346120955955,0.5989336246857843,0.004078303425774877,1226.0,0.0,0.0
0.0,0.0,1221.0,0.6324706726942415,0.6970400038970698,0.9959216965742251,0.01,1.0,5.0,0.004078303425774877,0.8213903743315508,0.6264274061990212,768.0,768.0,0.6343848879406258,0.6996852883011885,0.5223780809950855,0.7988553588766898,global,0.7548095291092078,0.8,935.0,0.6343848934261721,291.0,0.0,0.7626427406199021,0.5193346120955955,0.5989336246857843,0.004078303425774877,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.8251617931030171,0.85,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.8251617931030171,0.85,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1148.0,0.9363784665579119,78.0,0.6492779113142925,0.7170010154623758,0.0636215334420881,0.01,0.05,0.0,0.0,0.9978609625668449,0.7610114192495921,933.0,933.0,0.9842118673903539,1.0,1.0,1.0,global,0.8251617931030171,0.85,935.0,0.9842118679408686,291.0,0.0,0.7626427406199021,0.5972722342489126,0.5989336246857843,0.9363784665579119,1226.0,0.0,0.0
1100.0,0.8972267536704731,126.0,0.6939807816268722,0.7529666066226341,0.10277324632952692,0.01,0.075,0.0,0.0,0.9946524064171123,0.7585644371941273,930.0,930.0,0.9736757661614514,1.0,1.0,1.0,global,0.8251617931030171,0.85,935.0,0.9736757667137417,291.0,0.0,0.7626427406199021,0.5947006320700741,0.5989336246857843,0.8972267536704731,1226.0,0.0,0.0
1001.0,0.8164763458401305,225.0,0.7207279150571212,0.7919499225022497,0.1835236541598695,0.01,0.1,0.0,0.0,0.9882352941176471,0.7536704730831973,924.0,924.0,0.9582905327682713,1.0,1.0,1.0,global,0.8251617931030171,0.85,935.0,0.958290533324148,291.0,0.0,0.7626427406199021,0.5912894943792247,0.5989336246857843,0.8164763458401305,1226.0,0.0,0.0
345.0,0.2814029363784666,876.0,0.7271263670905457,0.7957593153262379,0.7145187601957586,0.01,0.15,5.0,0.004078303425774877,0.9508021390374332,0.7251223491027733,889.0,889.0,0.8259624860971196,0.8688508235093688,0.7462080060396119,1.0,global,0.8251617931030171,0.85,935.0,0.8259624890879752,291.0,0.0,0.7626427406199021,0.565399016634649,0.5989336246857843,0.28548123980424145,1226.0,0.0,0.0
151.0,0.1231647634584013,1070.0,0.7142155887619284,0.7804580628228457,0.8727569331158238,0.01,0.2,5.0,0.004078303425774877,0.9187165775401069,0.700652528548124,859.0,859.0,0.7624562635343618,0.8206058635784013,0.6891243050494769,0.8932616924077599,global,0.8251617931030171,0.85,935.0,0.7624562671123962,291.0,0.0,0.7626427406199021,0.5531278258536984,0.5989336246857843,0.1272430668841762,1226.0,0.0,0.0
